STATE,Benefits
05/31/2018,"47,110,199"
06/30/2018,"36,636,782"
07/31/2018,"52,273,730"
08/31/2018,"45,644,469"
09/30/2018,"35,983,886"
10/31/2018,"44,753,798"
11/30/2018,"43,391,812"
12/31/2018,"57,857,524"
01/31/2019,"106,385,857"
02/28/2019,"95,542,402"
03/31/2019,"86,690,355"
04/30/2019,"77,265,149"
05/31/2019,"46,600,374"
06/30/2019,"40,640,582"
07/31/2019,"59,489,954"
08/31/2019,"44,624,887"
09/30/2019,"42,498,531"
10/31/2019,"53,162,638"
11/30/2019,"45,181,598"
12/31/2019,"74,869,229"
01/31/2020,"105,387,584"
02/29/2020,"92,148,951"
03/31/2020,"130,314,810"
04/30/2020,"876,212,170"
05/31/2020,"1,129,559,320"
06/30/2020,"805,386,130"
07/31/2020,"617,054,470"
08/31/2020,"556,657,904"
09/30/2020,"370,145,529"
10/31/2020,"224,405,427"
11/30/2020,"194,846,485"
12/31/2020,"187,181,155"
01/31/2021,"200,390,490"
02/28/2021,"171,811,435"
03/31/2021,"166,663,759"
04/30/2021,"103,187,779"
05/31/2021,"100,814,954"
06/30/2021,"101,354,419"
07/31/2021,"78,427,979"
08/31/2021,"88,342,908"
09/30/2021,"65,774,958"
10/31/2021,"50,454,292"
11/30/2021,"63,452,531"
12/31/2021,"50,193,471"
01/31/2022,"78,245,725"
