STATE,Benefits
09/30/2016,"237,877,370"
10/31/2016,"227,491,244"
11/30/2016,"225,613,648"
12/31/2016,"231,174,686"
01/31/2017,"258,191,666"
02/28/2017,"206,139,180"
03/31/2017,"217,670,362"
04/30/2017,"189,484,257"
05/31/2017,"222,182,705"
06/30/2017,"205,578,375"
07/31/2017,"219,394,954"
08/31/2017,"219,877,615"
09/30/2017,"208,322,090"
10/31/2017,"206,591,774"
11/30/2017,"181,252,597"
12/31/2017,"179,193,062"
01/31/2018,"222,736,701"
02/28/2018,"167,422,024"
03/31/2018,"167,198,686"
04/30/2018,"168,922,109"
05/31/2018,"172,525,843"
06/30/2018,"162,101,522"
07/31/2018,"191,372,112"
08/31/2018,"174,962,227"
09/30/2018,"146,201,271"
10/31/2018,"159,967,306"
11/30/2018,"143,152,761"
12/31/2018,"167,530,997"
01/31/2019,"188,692,768"
02/28/2019,"155,740,374"
03/31/2019,"156,016,121"
04/30/2019,"170,450,020"
05/31/2019,"162,747,918"
06/30/2019,"164,093,798"
07/31/2019,"210,607,170"
08/31/2019,"180,218,892"
09/30/2019,"178,021,263"
10/31/2019,"177,610,664"
11/30/2019,"157,462,996"
12/31/2019,"224,211,853"
01/31/2020,"217,761,822"
02/29/2020,"187,184,291"
03/31/2020,"243,254,973"
04/30/2020,"990,367,706"
05/31/2020,"1,628,480,085"
06/30/2020,"1,703,373,542"
07/31/2020,"1,658,289,694"
08/31/2020,"1,407,891,548"
09/30/2020,"1,215,204,585"
10/31/2020,"817,842,691"
11/30/2020,"562,386,685"
12/31/2020,"533,425,064"
01/31/2021,"407,668,230"
02/28/2021,"342,718,204"
03/31/2021,"372,537,141"
04/30/2021,"296,984,418"
05/31/2021,"236,002,289"
06/30/2021,"281,318,681"
07/31/2021,"222,457,191"
08/31/2021,"222,073,048"
09/30/2021,"184,063,203"
10/31/2021,"155,578,828"
11/30/2021,"163,238,457"
12/31/2021,"167,367,060"
01/31/2022,"163,552,359"
