state,Benefits
08/31/2016,"12,242,411"
09/30/2016,"9,969,389"
10/31/2016,"10,744,946"
11/30/2016,"10,257,166"
12/31/2016,"11,502,501"
01/31/2017,"15,287,083"
02/28/2017,"11,205,396"
03/31/2017,"10,132,927"
04/30/2017,"10,224,187"
05/31/2017,"9,804,600"
06/30/2017,"10,384,275"
07/31/2017,"13,059,754"
08/31/2017,"10,548,450"
09/30/2017,"9,161,406"
10/31/2017,"10,360,506"
11/30/2017,"9,392,774"
12/31/2017,"12,851,859"
01/31/2018,"12,891,707"
02/28/2018,"10,833,230"
03/31/2018,"9,474,048"
04/30/2018,"9,469,384"
05/31/2018,"7,493,258"
06/30/2018,"7,934,590"
07/31/2018,"9,905,801"
08/31/2018,"7,271,361"
09/30/2018,"6,996,843"
10/31/2018,"6,172,022"
11/30/2018,"6,759,773"
12/31/2018,"9,184,019"
01/31/2019,"8,964,883"
02/28/2019,"8,459,315"
03/31/2019,"8,482,919"
04/30/2019,"6,969,757"
05/31/2019,"8,692,414"
06/30/2019,"8,692,414"
07/31/2019,"9,283,401"
08/31/2019,"7,446,139"
09/30/2019,"8,098,244"
10/31/2019,"6,483,428"
11/30/2019,"6,781,943"
12/31/2019,"10,212,127"
01/31/2020,"9,276,482"
02/29/2020,"8,702,043"
03/31/2020,"14,436,507"
04/30/2020,"74,120,948"
05/31/2020,"95,966,155"
06/30/2020,"74,024,463"
07/31/2020,"58,314,400"
08/31/2020,"29,944,767"
09/30/2020,"17,606,466"
10/31/2020,"12,539,062"
11/30/2020,"11,306,136"
12/31/2020,"9,920,816"
01/31/2021,"11,673,442"
02/28/2021,"10,418,113"
03/31/2021,"10,676,269"
04/30/2021,"8,056,796"
05/31/2021,"9,129,380"
06/30/2021,"8,953,298"
07/31/2021,"8,169,787"
08/31/2021,"8,017,967"
09/30/2021,"5,907,865"
10/31/2021,"5,479,978"
11/30/2021,"4,888,849"
12/31/2021,"4,431,114"
01/31/2022,"6,981,843"
