STATE,Benefits
03/31/2014,"90,125,101"
04/30/2014,"65,447,079"
05/31/2014,"55,215,850"
06/30/2014,"63,494,399"
07/31/2014,"62,043,578"
08/31/2014,"58,305,025"
09/30/2014,"57,636,346"
10/31/2014,"47,255,369"
11/30/2014,"47,040,776"
12/31/2014,"69,997,892"
01/31/2015,"74,308,627"
02/28/2015,"75,560,172"
03/31/2015,"86,960,258"
04/30/2015,"57,858,839"
05/31/2015,"46,287,701"
06/30/2015,"56,535,624"
07/31/2015,"53,976,695"
08/31/2015,"60,212,976"
09/30/2015,"44,493,279"
10/31/2015,"40,719,812"
11/30/2015,"49,325,871"
12/31/2015,"54,916,501"
01/31/2016,"67,675,812"
02/29/2016,"81,366,009"
03/31/2016,"68,503,877"
04/30/2016,"54,087,907"
05/31/2016,"55,660,621"
06/30/2016,"51,867,923"
07/31/2016,"55,177,891"
08/31/2016,"67,627,833"
09/30/2016,"46,590,559"
10/31/2016,"50,685,478"
11/30/2016,"48,996,228"
12/31/2016,"54,670,291"
01/31/2017,"85,288,922"
02/28/2017,"71,796,767"
03/31/2017,"73,123,243"
04/30/2017,"58,044,027"
05/31/2017,"57,961,720"
06/30/2017,"48,610,022"
07/31/2017,"61,370,270"
08/31/2017,"56,204,898"
09/30/2017,"43,030,858"
10/31/2017,"48,381,601"
11/30/2017,"44,092,518"
12/31/2017,"51,141,973"
01/31/2018,"82,514,853"
02/28/2018,"70,880,288"
03/31/2018,"70,539,213"
04/30/2018,"63,124,165"
05/31/2018,"46,844,468"
06/30/2018,"43,655,378"
07/31/2018,"57,559,576"
08/31/2018,"45,782,900"
09/30/2018,"37,261,997"
10/31/2018,"42,281,064"
11/30/2018,"37,864,243"
12/31/2018,"53,155,881"
01/31/2019,"66,339,896"
02/28/2019,"61,178,158"
03/31/2019,"59,838,349"
04/30/2019,"56,025,661"
05/31/2019,"40,958,925"
06/30/2019,"41,705,026"
07/31/2019,"57,831,048"
08/31/2019,"47,914,353"
09/30/2019,"42,839,609"
10/31/2019,"38,142,982"
11/30/2019,"38,245,587"
12/31/2019,"60,440,669"
01/31/2020,"69,302,079"
02/29/2020,"64,687,529"
03/31/2020,"88,963,548"
04/30/2020,"273,858,281"
05/31/2020,"320,468,266"
06/30/2020,"325,646,289"
07/31/2020,"254,791,773"
08/31/2020,"255,933,845"
09/30/2020,"172,276,575"
10/31/2020,"108,661,289"
11/30/2020,"99,226,287"
12/31/2020,"88,312,980"
01/31/2021,"93,886,449"
02/28/2021,"93,465,363"
03/31/2021,"101,722,117"
04/30/2021,"75,767,516"
05/31/2021,"68,957,499"
06/30/2021,"79,708,605"
07/31/2021,"57,522,477"
08/31/2021,"64,544,896"
09/30/2021,"41,989,135"
10/31/2021,"32,334,646"
11/30/2021,"35,470,500"
12/31/2021,"36,330,904"
01/31/2022,"55,404,438"
