IraqG2,5
IraqG4,3
Page 28 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
IraqJ1,4
IraqJ2,1
IraqK1,2
IrelandA1,2
IrelandA2,6
IrelandB1,2
IrelandB1/B2,7
IrelandC1/D,44
IrelandE2,1
IrelandF1,4
IrelandG1,1
IrelandG4,9
IrelandH1B,8
IrelandH2A,10
IrelandH4,2
IrelandI,3
IrelandJ1,6
IrelandK1,18
IrelandL1,8
IrelandL2,8
IrelandO1,5
IrelandO2,2
IrelandP1,4
IsraelA1,67
IsraelA2,163
IsraelB1/B2,"5,748"
IsraelB2,42
IsraelC1/D,46
IsraelC3,6
IsraelD,1
IsraelE1,31
IsraelE2,15
IsraelF1,52
IsraelF2,6
IsraelG1,6
IsraelG4,3
IsraelH1B,29
IsraelH2A,1
IsraelH4,19
IsraelI,4
IsraelJ1,590
IsraelJ2,124
Page 29 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
IsraelK1,4
IsraelL1,55
IsraelL2,91
IsraelM1,1
IsraelO1,17
IsraelO2,1
IsraelO3,9
IsraelP1,3
IsraelR1,2
ItalyA1,6
ItalyA2,5
ItalyB1,175
ItalyB1/B2,27
ItalyC1/D,115
ItalyE1,19
ItalyE2,113
ItalyF1,103
ItalyG1,1
ItalyG2,1
ItalyG3,1
ItalyG4,14
ItalyH1B,15
ItalyH2A,1
ItalyH4,3
ItalyI,4
ItalyJ1,57
ItalyJ2,3
ItalyK1,8
ItalyL1,27
ItalyL2,18
ItalyM1,14
ItalyNATO2,40
ItalyNATO6,1
ItalyO1,12
ItalyO2,3
ItalyO3,3
ItalyP1,1
ItalyTD,1
JamaicaA2,22
JamaicaB1,22
JamaicaB1/B2,"1,172"
JamaicaB2,6
Page 30 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
JamaicaC1,7
JamaicaC1/D,84
JamaicaC3,7
JamaicaF1,9
JamaicaF2,1
JamaicaG4,2
JamaicaH1B,27
JamaicaH2A,444
JamaicaH2B,"1,977"
JamaicaH4,29
JamaicaJ1,546
JamaicaJ2,6
JamaicaK1,15
JamaicaK2,4
JamaicaL1,1
JamaicaL2,1
JamaicaP1,4
JapanA1,26
JapanA2,56
JapanB1,20
JapanB1/B2,133
JapanC1/D,203
JapanC3,27
JapanE1,146
JapanE2,"1,453"
JapanE3,1
JapanF1,348
JapanF2,54
JapanG1,4
JapanG4,14
JapanH1B,30
JapanH2B,55
JapanH4,20
JapanI,22
JapanJ1,155
JapanJ2,144
JapanK1,31
JapanK2,2
JapanL1,419
JapanL2,528
JapanM1,4
JapanO1,17
Page 31 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
JapanO2,1
JapanO3,8
JapanP1,5
JapanP3,1
JapanQ1,1
JapanR1,8
JapanR2,1
JordanA1,1
JordanA2,123
JordanB1/B2,291
JordanB2,3
JordanC1/D,14
JordanE2,6
JordanF1,53
JordanF2,17
JordanG1,4
JordanG4,1
JordanH1B,10
JordanH4,8
JordanI,1
JordanJ1,60
JordanJ2,16
JordanK1,6
JordanL1,9
JordanL2,20
JordanP3,1
JordanR1,1
KazakhstanA1,4
KazakhstanA2,9
KazakhstanB1,1
KazakhstanB1/B2,452
KazakhstanC1,2
KazakhstanD,3
KazakhstanE2,10
KazakhstanF1,28
KazakhstanF2,11
KazakhstanG4,3
KazakhstanH1B,7
KazakhstanH2B,1
KazakhstanH4,6
KazakhstanJ1,467
KazakhstanJ2,1
Page 32 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
KazakhstanK1,3
KazakhstanL1,4
KazakhstanL2,9
KazakhstanO1,1
KazakhstanP1,1
KenyaA1,9
KenyaA2,7
KenyaB1,1
KenyaB1/B2,51
KenyaC1,1
KenyaC1/D,3
KenyaE2,1
KenyaF1,29
KenyaF2,8
KenyaG1,1
KenyaG4,23
KenyaH1B,6
KenyaH4,2
KenyaJ1,8
KenyaJ2,3
KenyaK1,25
KenyaK2,8
KenyaP1,1
"Korea, South A1",20
"Korea, South A2",103
"Korea, South B1",2
"Korea, South B1/B2",290
"Korea, South C1/D",197
"Korea, South C3",3
"Korea, South CW1",5
"Korea, South CW2",3
"Korea, South E1",11
"Korea, South E2",336
"Korea, South E2C",2
"Korea, South E3D",1
"Korea, South F1",555
"Korea, South F2",165
"Korea, South G4",11
"Korea, South G5",1
"Korea, South H1B",93
"Korea, South H4",54
"Korea, South I",9
Page 33 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
"Korea, South J1",279
"Korea, South J2",205
"Korea, South K1",19
"Korea, South K2",1
"Korea, South L1",170
"Korea, South L2",257
"Korea, South M1",16
"Korea, South O1",15
"Korea, South O3",8
"Korea, South P1",5
"Korea, South P3",1
"Korea, South P4",4
"Korea, South R1",13
"Korea, South R2",8
KosovoA2,2
KosovoB1/B2,110
KosovoF1,2
KosovoG4,2
KosovoJ1,1
KosovoJ2,2
KosovoK1,3
KuwaitA2,20
KuwaitB1/B2,329
KuwaitF1,57
KuwaitF2,9
KuwaitG1,9
KuwaitJ1,1
KyrgyzstanB1/B2,6
KyrgyzstanC1,1
KyrgyzstanD,1
KyrgyzstanF1,8
KyrgyzstanG4,2
KyrgyzstanH4,1
KyrgyzstanJ1,4
KyrgyzstanK1,5
LaosA1,7
LaosA2,2
LaosB1/B2,1
LaosG1,3
LaosJ1,4
LatviaB1/B2,3
LatviaB2,1
Page 34 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
LatviaC1/D,70
LatviaF1,1
LatviaG4,1
LatviaH1B,1
LatviaK1,1
LatviaL1,1
LatviaL2,2
LatviaNATO1,4
LatviaNATO2,16
LatviaP1,1
LebanonA2,8
LebanonB1,2
LebanonB1/B2,182
LebanonC1/D,10
LebanonD,1
LebanonF1,22
LebanonF2,1
LebanonG2,1
LebanonG4,2
LebanonH1B,11
LebanonH4,8
LebanonI,3
LebanonJ1,14
LebanonJ2,4
LebanonK1,22
LebanonK2,2
LebanonL1,7
LebanonL2,13
LebanonO1,3
LebanonO3,4
LebanonR1,1
LesothoA1,4
LesothoG1,1
LesothoG4,4
LiberiaA1,8
LiberiaA2,9
LiberiaB1/B2,10
LiberiaF1,1
LiberiaG1,3
LiberiaG4,1
LiberiaJ1,1
LiberiaK1,14
Page 35 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
LiberiaK2,8
LibyaA1,7
LibyaA2,1
LibyaB1/B2,3
LibyaF1,7
LibyaF2,9
LibyaG1,6
LibyaH1B,1
LibyaH4,1
LibyaJ1,2
LibyaJ2,1
LiechtensteinA1,1
LithuaniaA1,8
LithuaniaA2,13
LithuaniaB1/B2,5
LithuaniaC1/D,21
LithuaniaF1,7
LithuaniaG1,1
LithuaniaG4,1
LithuaniaH1B,1
LithuaniaH2B,2
LithuaniaI,2
LithuaniaJ1,2
LithuaniaK1,4
LithuaniaL1,2
LithuaniaL2,1
LuxembourgC1/D,3
LuxembourgG2,2
LuxembourgH1B,1
Macau S.A.R.B1/B2,5
Macau S.A.R.F1,1
MadagascarC1,1
MadagascarF1,3
MadagascarG4,5
MadagascarH1B,1
MadagascarH4,3
MadagascarJ1,2
MadagascarK1,2
MalawiB1/B2,8
MalawiG1,3
MalawiK1,1
MalaysiaA1,5
Page 36 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
MalaysiaA2,32
MalaysiaB1,11
MalaysiaB1/B2,266
MalaysiaC1,2
MalaysiaC1/D,169
MalaysiaE2,2
MalaysiaF1,47
MalaysiaF2,9
MalaysiaG1,1
MalaysiaH1B,11
MalaysiaH3,12
MalaysiaH4,4
MalaysiaJ1,9
MalaysiaJ2,3
MalaysiaK1,5
MalaysiaL1,23
MalaysiaL2,14
MalaysiaM1,2
MalaysiaO1,1
MalaysiaO3,1
MalaysiaR1,2
MalaysiaTD,1
MaldivesA1,1
MaldivesA2,10
MaldivesG1,1
MaldivesG4,1
MaliB1/B2,13
MaliF1,9
MaliG1,3
MaliJ1,2
MaliK1,2
MaltaA2,1
MaltaC1/D,2
MaltaJ1,1
MaltaL1,1
MaltaL2,1
MaltaM1,1
Marshall IslandsC1,2
MauritaniaA1,2
MauritaniaA2,2
MauritaniaB1/B2,13
MauritaniaF1,2
Page 37 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
MauritaniaG1,2
MauritaniaG4,7
MauritaniaH1B,1
MauritaniaM1,1
MauritiusB1/B2,7
MauritiusC1/D,36
MauritiusG4,1
MauritiusH1B,1
MauritiusH2A,1
MauritiusJ1,11
MexicoA1,30
MexicoA2,81
MexicoB1,199
MexicoB1/B2,161
MexicoB2,4
MexicoBBBCC,"38,042"
MexicoBBBCV,"5,028"
MexicoC1,2
MexicoC1/D,281
MexicoC3,1
MexicoD,1
MexicoE1,104
MexicoE2,183
MexicoF1,432
MexicoF2,61
MexicoG1,1
MexicoG4,35
MexicoH1B,178
MexicoH2A,"33,173"
MexicoH2B,"11,814"
MexicoH4,222
MexicoI,59
MexicoJ1,"2,211"
MexicoJ2,34
MexicoK1,87
MexicoK2,18
MexicoL1,300
MexicoL2,362
MexicoM1,20
MexicoO1,43
MexicoO2,63
MexicoO3,17
Page 38 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
MexicoP1,268
MexicoP3,18
MexicoP4,17
MexicoR1,27
MexicoR2,10
MexicoTD,"1,048"
MexicoTN,"2,137"
MexicoU1,9
MexicoU2,8
MexicoU3,47
MexicoU4,1
MexicoU5,3
MoldovaA2,5
MoldovaB1/B2,10
MoldovaC1/D,1
MoldovaG4,4
MoldovaH2A,12
MoldovaH2B,2
MoldovaH4,2
MoldovaI,1
MoldovaJ1,6
MoldovaK1,3
MoldovaL1,1
MoldovaL2,3
MonacoF1,1
MongoliaA2,11
MongoliaB1/B2,12
MongoliaE2,3
MongoliaF1,10
MongoliaF2,16
MongoliaG4,5
MongoliaJ1,12
MongoliaJ2,3
MontenegroB1/B2,4
MontenegroC1/D,75
MontenegroH2B,1
MontenegroJ1,2
MontenegroK1,1
MontenegroP1,1
MoroccoA2,34
MoroccoA3,2
MoroccoB1/B2,282
Page 39 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
MoroccoC1/D,25
MoroccoF1,19
MoroccoG4,5
MoroccoH1B,5
MoroccoH4,1
MoroccoJ1,11
MoroccoJ2,6
MoroccoK1,9
MoroccoK2,1
MoroccoL1,1
MoroccoL2,2
MoroccoO1,1
MoroccoO3,2
MoroccoP4,4
MoroccoTD,1
MozambiqueA1,1
MozambiqueB1,3
MozambiqueB1/B2,1
MozambiqueB2,13
MozambiqueC1,3
MozambiqueC1/D,1
MozambiqueF1,2
MozambiqueG4,1
MozambiqueJ1,1
NamibiaB1,1
NamibiaB1/B2,52
NamibiaC1/D,1
NamibiaF1,2
NamibiaG4,1
NamibiaH1B,1
NamibiaJ1,9
NamibiaJ2,3
NepalA2,22
NepalA3,1
NepalB1,2
NepalB1/B2,547
NepalC1,1
NepalC1/D,23
NepalF1,55
NepalF2,16
NepalG4,13
NepalH1B,17
Page 40 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
NepalH4,20
NepalJ1,24
NepalJ2,3
NepalK1,6
NepalM1,1
NepalO1,1
NepalO3,1
NetherlandsA1,10
NetherlandsA2,9
NetherlandsB1,1
NetherlandsB1/B2,13
NetherlandsC1/D,35
NetherlandsE2,13
NetherlandsE3D,1
NetherlandsF1,18
NetherlandsF2,1
NetherlandsG1,1
NetherlandsG2,1
NetherlandsG4,4
NetherlandsH1B,2
NetherlandsH2A,5
NetherlandsH4,2
NetherlandsI,2
NetherlandsJ1,24
NetherlandsK1,9
NetherlandsL1,35
NetherlandsL2,30
NetherlandsNATO2,25
NetherlandsO1,4
NetherlandsO3,5
NetherlandsP1,3
New ZealandA1,6
New ZealandA2,8
New ZealandB1,1
New ZealandB1/B2,84
New ZealandB2,1
New ZealandC1/D,22
New ZealandC3,8
New ZealandE1,1
New ZealandE2,6
New ZealandE3D,4
New ZealandF1,14
Page 41 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
New ZealandF2,1
New ZealandG4,3
New ZealandH1B,13
New ZealandH2A,8
New ZealandH4,5
New ZealandJ1,43
New ZealandJ2,3
New ZealandK1,2
New ZealandL1,10
New ZealandL2,12
New ZealandO1,15
New ZealandO3,1
New ZealandP1,6
New ZealandP4,1
New ZealandR1,2
New ZealandR2,1
NicaraguaB1,21
NicaraguaB1/B2,240
NicaraguaC1,2
NicaraguaC1/D,36
NicaraguaE2,1
NicaraguaF1,5
NicaraguaF2,1
NicaraguaG1,1
NicaraguaH2A,38
NicaraguaH2B,2
NicaraguaJ1,2
NicaraguaK1,7
NicaraguaL1,1
NicaraguaL2,3
NicaraguaP1,1
NigerA1,5
NigerA2,5
NigerB1,2
NigerB1/B2,4
NigerC1,1
NigerF1,2
NigerG4,2
NigeriaA1,8
NigeriaA2,29
NigeriaB1,4
NigeriaB1/B2,"1,701"
Page 42 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
NigeriaB2,1
NigeriaC1,5
NigeriaC1/D,1
NigeriaD,2
NigeriaF1,198
NigeriaF2,64
NigeriaG2,1
NigeriaG4,33
NigeriaH1B,11
NigeriaH3,1
NigeriaH4,6
NigeriaJ1,41
NigeriaJ2,15
NigeriaK1,44
NigeriaK2,10
NigeriaL1,5
NigeriaL2,7
NigeriaM1,3
NigeriaO1,4
NigeriaO3,5
NigeriaP1,1
NigeriaR1,14
NigeriaR2,3
*Non-Nationality Based IssuancesB1/B2,8
*Non-Nationality Based IssuancesB2,1
*Non-Nationality Based IssuancesC1/D,24
*Non-Nationality Based IssuancesF1,2
*Non-Nationality Based IssuancesG4,3
*Non-Nationality Based IssuancesL1,1
*Non-Nationality Based IssuancesR1,3
North MacedoniaB1/B2,21
North MacedoniaC1/D,8
North MacedoniaG4,3
North MacedoniaH1B,1
North MacedoniaH2B,28
North MacedoniaJ1,3
North MacedoniaK1,2
North MacedoniaR1,1
NorwayA1,3
NorwayB1,6
NorwayB1/B2,8
NorwayC1/D,18
Page 43 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
NorwayF1,3
NorwayG1,2
NorwayG4,5
NorwayH1B,1
NorwayJ1,3
NorwayK1,2
NorwayL1,8
NorwayL2,7
NorwayNATO2,33
NorwayNATO6,3
NorwayO1,1
NorwayO2,1
OmanA2,27
OmanA3,1
OmanB1,1
OmanB1/B2,93
OmanB2,6
OmanC1/D,4
OmanF1,3
OmanH1B,1
PakistanA1,7
PakistanA2,121
PakistanB1,1
PakistanB1/B2,962
PakistanB2,10
PakistanC1/D,18
PakistanE2,19
PakistanE3D,2
PakistanF1,155
PakistanF2,17
PakistanG1,19
PakistanG4,33
PakistanH1B,90
PakistanH4,87
PakistanI,3
PakistanJ1,97
PakistanJ2,30
PakistanK1,12
PakistanL1,12
PakistanL2,11
PakistanM1,1
PakistanO1,4
Page 44 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
PakistanO3,3
PakistanR1,1
PakistanR2,4
PakistanTD,2
PakistanTN,1
Palestinian Authority Travel DocumentB1/B2,159
Palestinian Authority Travel DocumentF1,10
Palestinian Authority Travel DocumentH4,2
Palestinian Authority Travel DocumentJ1,7
Palestinian Authority Travel DocumentJ2,1
Palestinian Authority Travel DocumentK1,5
PanamaA1,1
PanamaA2,9
PanamaB1/B2,972
PanamaC1/D,47
PanamaF1,133
PanamaG1,2
PanamaG4,1
PanamaH1B,3
PanamaH2B,2
PanamaH4,2
PanamaJ1,7
PanamaK1,5
PanamaK2,2
PanamaL1,3
PanamaP1,6
PanamaP4,1
Papua New GuineaB1,1
Papua New GuineaB1/B2,4
Papua New GuineaF1,1
Papua New GuineaJ1,1
ParaguayA2,10
ParaguayB1,3
ParaguayB1/B2,289
ParaguayC1/D,1
ParaguayF1,11
ParaguayG4,1
ParaguayH1B,1
ParaguayI,1
ParaguayJ1,4
ParaguayJ2,1
ParaguayK1,1
Page 45 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
ParaguayR2,1
PeruA2,6
PeruB1,15
PeruB1/B2,"5,336"
PeruBBBCC,1
PeruC1,3
PeruC1/D,60
PeruF1,99
PeruF2,7
PeruG1,8
PeruG4,17
PeruH1B,2
PeruH2A,179
PeruH4,5
PeruJ1,31
PeruJ2,1
PeruK1,35
PeruK2,1
PeruL2,3
PeruM1,12
PeruO1,2
PeruP1,1
PeruU2,1
PhilippinesA1,8
PhilippinesA2,45
PhilippinesA3,11
PhilippinesB1,213
PhilippinesB1/B2,"1,428"
PhilippinesB2,7
PhilippinesC1,68
PhilippinesC1/D,"4,318"
PhilippinesC3,3
PhilippinesCW1,27
PhilippinesCW2,13
PhilippinesE2,6
PhilippinesF1,45
PhilippinesF2,8
PhilippinesG1,2
PhilippinesG4,15
PhilippinesG5,1
PhilippinesH1B,104
PhilippinesH2A,7
Page 46 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
PhilippinesH2B,90
PhilippinesH3,6
PhilippinesH4,52
PhilippinesJ1,51
PhilippinesJ2,70
PhilippinesK1,83
PhilippinesK2,23
PhilippinesL1,27
PhilippinesL2,33
PhilippinesO1,1
PhilippinesO2,3
PhilippinesP1,1
PhilippinesR1,6
PhilippinesR2,8
PhilippinesT3,2
PolandA1,1
PolandA2,3
PolandB1,14
PolandB1/B2,43
PolandC1/D,144
PolandE1,3
PolandE2,11
PolandF1,31
PolandG4,5
PolandH1B,1
PolandH2B,83
PolandH4,3
PolandI,5
PolandJ1,21
PolandJ2,6
PolandK1,4
PolandL1,15
PolandL2,11
PolandNATO2,26
PolandNATO6,2
PolandO1,1
PolandP1,3
PortugalA2,2
PortugalB1,1
PortugalB1/B2,7
PortugalC1/D,101
PortugalF1,11
Page 47 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
PortugalG4,2
PortugalH1B,2
PortugalJ1,6
PortugalJ2,2
PortugalK1,1
PortugalL1,9
PortugalM1,2
PortugalNATO2,1
PortugalO1,1
PortugalP1,2
QatarA1,13
QatarA2,49
QatarA3,2
QatarB1/B2,308
QatarC1/D,2
QatarF1,7
QatarF2,5
QatarG4,3
RomaniaA2,9
RomaniaB1,42
RomaniaB1/B2,291
RomaniaC1/D,274
RomaniaC3,4
RomaniaF1,5
RomaniaG4,4
RomaniaH1B,2
RomaniaH2A,10
RomaniaH2B,108
RomaniaH4,5
RomaniaJ1,11
RomaniaJ2,4
RomaniaK1,10
RomaniaK2,2
RomaniaL1,7
RomaniaL2,6
RomaniaM1,1
RomaniaNATO2,23
RomaniaO1,1
RomaniaP1,1
RomaniaP3,2
RomaniaR1,1
RussiaA1,3
Page 48 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
RussiaA2,10
RussiaB1,1
RussiaB1/B2,437
RussiaC1,1
RussiaC1/D,790
RussiaD,2
RussiaE2,1
RussiaE3D,1
RussiaF1,77
RussiaF2,1
RussiaG1,27
RussiaG2,1
RussiaG4,40
RussiaH1B,7
RussiaH4,3
RussiaJ1,15
RussiaJ2,4
RussiaK1,10
RussiaK2,2
RussiaL1,9
RussiaL2,13
RussiaM1,3
RussiaO1,18
RussiaO3,11
RussiaP1,10
RussiaP3,5
RussiaP4,1
RussiaTD,2
RwandaA2,16
RwandaB1/B2,2
RwandaC1,1
RwandaF1,9
RwandaG1,1
RwandaH1B,3
RwandaK1,3
Saint Kitts and NevisB1/B2,37
Saint Kitts and NevisG4,1
Saint LuciaB1/B2,97
Saint LuciaC1/D,5
Saint Vincent and the GrenadinesB1,3
Saint Vincent and the GrenadinesB1/B2,60
Saint Vincent and the GrenadinesC1/D,3
Page 49 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
SamoaA1,2
SamoaB1/B2,6
SamoaF1,1
SamoaJ1,1
Saudi ArabiaA1,39
Saudi ArabiaA2,295
Saudi ArabiaB1,1
Saudi ArabiaB1/B2,"1,036"
Saudi ArabiaB2,3
Saudi ArabiaD,54
Saudi ArabiaF1,227
Saudi ArabiaF2,100
Saudi ArabiaG2,1
Saudi ArabiaG4,2
Saudi ArabiaH1B,6
Saudi ArabiaH4,4
Saudi ArabiaI,1
Saudi ArabiaJ1,15
Saudi ArabiaJ2,9
Saudi ArabiaK1,3
Saudi ArabiaL1,4
Saudi ArabiaL2,12
Saudi ArabiaM1,30
Saudi ArabiaM2,1
Saudi ArabiaO1,1
Saudi ArabiaO3,1
SenegalA1,4
SenegalA2,19
SenegalB1/B2,18
SenegalC1,3
SenegalF1,4
SenegalG1,4
SenegalG2,1
SenegalG4,9
SenegalH1B,1
SenegalI,2
SenegalJ1,1
SenegalK1,4
SenegalP4,1
SerbiaA2,12
SerbiaB1,2
SerbiaB1/B2,128
Page 50 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
SerbiaC1/D,78
SerbiaE2,4
SerbiaF1,15
SerbiaF2,1
SerbiaG4,2
SerbiaH1B,6
SerbiaH2B,628
SerbiaH4,1
SerbiaJ1,16
SerbiaJ2,2
SerbiaK1,3
SerbiaL1,10
SerbiaL2,4
SerbiaO1,1
SerbiaR1,1
SerbiaTD,1
SeychellesA1,1
SeychellesA2,1
SeychellesB1/B2,2
SeychellesF1,1
SeychellesG4,1
SeychellesH4,1
Sierra LeoneA2,4
Sierra LeoneB1/B2,5
Sierra LeoneF1,5
Sierra LeoneG4,3
Sierra LeoneJ1,1
Sierra LeoneK1,1
Sierra LeoneK2,1
SingaporeA1,1
SingaporeA2,81
SingaporeB1,1
SingaporeB1/B2,18
SingaporeC1/D,250
SingaporeE2,4
SingaporeF1,47
SingaporeF2,2
SingaporeG1,1
SingaporeG4,2
SingaporeH1B,12
SingaporeH1B1,28
SingaporeH3,5
Page 51 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
SingaporeH4,8
SingaporeI,1
SingaporeJ1,3
SingaporeJ2,4
SingaporeL1,16
SingaporeL2,17
SingaporeO1,3
SlovakiaA1,4
SlovakiaA2,22
SlovakiaA3,3
SlovakiaB1/B2,5
SlovakiaC1/D,3
SlovakiaE2,4
SlovakiaF1,2
SlovakiaF2,1
SlovakiaH1B,1
SlovakiaH2B,1
SlovakiaJ1,2
SlovakiaJ2,1
SlovakiaK1,1
SlovakiaL1,1
SlovakiaP1,1
SloveniaB1/B2,3
SloveniaB2,1
SloveniaC1/D,7
SloveniaF1,4
SloveniaG1,3
SloveniaH1B,1
SloveniaJ1,1
SloveniaK1,1
SloveniaL1,1
SloveniaNATO2,3
SomaliaA1,3
SomaliaB1/B2,1
SomaliaF1,2
SomaliaK1,4
South AfricaA2,2
South AfricaA3,1
South AfricaB1,27
South AfricaB1/B2,66
South AfricaC1/D,55
South AfricaC3,4
Page 52 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
South AfricaE2,1
South AfricaF1,2
South AfricaG4,9
South AfricaH1B,3
South AfricaH2A,"1,761"
South AfricaH4,7
South AfricaI,1
South AfricaJ1,31
South AfricaJ2,2
South AfricaK1,9
South AfricaK2,1
South AfricaL1,10
South AfricaL2,18
South AfricaM1,1
South AfricaO1,5
South AfricaO3,8
South AfricaP1,4
South AfricaP4,1
South SudanB1/B2,3
South SudanC1,2
South SudanK1,2
SpainA1,1
SpainA2,15
SpainB1,45
SpainB1/B2,25
SpainBBBCC,1
SpainC1/D,45
SpainC3,1
SpainE1,3
SpainE2,50
SpainF1,122
SpainF2,6
SpainG1,2
SpainG3,3
SpainG4,23
SpainH1B,11
SpainH4,8
SpainI,2
SpainJ1,392
SpainJ2,9
SpainK1,16
SpainL1,33
Page 53 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
SpainL2,32
SpainM1,1
SpainNATO2,17
SpainNATO4,1
SpainO1,15
SpainO2,1
SpainO3,4
SpainP1,4
SpainR1,1
Sri LankaA2,10
Sri LankaA3,2
Sri LankaB1/B2,73
Sri LankaB2,1
Sri LankaC1,3
Sri LankaC1/D,68
Sri LankaE2,1
Sri LankaF1,31
Sri LankaF2,1
Sri LankaG1,2
Sri LankaG4,4
Sri LankaH4,1
Sri LankaJ1,3
Sri LankaJ2,1
Sri LankaK1,2
Sri LankaL1,2
Sri LankaL2,5
SudanA1,2
SudanA2,6
SudanB1,2
SudanB1/B2,54
SudanB2,2
SudanF1,5
SudanG1,1
SudanG2,1
SudanG4,3
SudanH1B,4
SudanH4,3
SudanJ1,3
SurinameA1,7
SurinameA2,1
SurinameB1/B2,210
SurinameC3,4
Page 54 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
SurinameF1,2
SurinameG1,1
SurinameL1,1
SwedenA2,21
SwedenB1,6
SwedenB1/B2,4
SwedenC1/D,34
SwedenC3,2
SwedenE2,2
SwedenF1,3
SwedenG4,5
SwedenH1B,1
SwedenH4,1
SwedenI,4
SwedenJ1,2
SwedenK1,1
SwedenL1,5
SwedenL2,2
SwedenNATO2,1
SwedenO1,1
SwedenP1,1
SwitzerlandA1,10
SwitzerlandA2,26
SwitzerlandB1/B2,13
SwitzerlandB2,1
SwitzerlandC1/D,209
SwitzerlandC3,2
SwitzerlandE2,5
SwitzerlandF1,67
SwitzerlandF2,1
SwitzerlandG2,2
SwitzerlandG4,5
SwitzerlandH1B,2
SwitzerlandH4,1
SwitzerlandI,5
SwitzerlandJ1,27
SwitzerlandJ2,7
SwitzerlandK1,3
SwitzerlandL1,10
SwitzerlandL2,6
SwitzerlandM1,4
SwitzerlandO1,2
Page 55 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
SwitzerlandO3,1
SyriaB1/B2,112
SyriaC1/D,1
SyriaF1,3
SyriaG1,10
SyriaG4,3
SyriaJ1,2
SyriaJ2,3
SyriaK1,8
SyriaL2,1
SyriaM2,1
TajikistanA2,2
TajikistanB1/B2,22
TajikistanF1,1
TajikistanF2,1
TajikistanG1,2
TajikistanH1B,1
TajikistanK1,4
TajikistanK2,1
TanzaniaA1,2
TanzaniaA2,2
TanzaniaB1/B2,10
TanzaniaC1/D,1
TanzaniaF1,1
TanzaniaG1,2
TanzaniaG4,2
TanzaniaH1B,1
TanzaniaJ1,1
TanzaniaK1,4
TanzaniaK2,3
ThailandA1,8
ThailandA2,22
ThailandB1,1
ThailandB1/B2,241
ThailandC1/D,71
ThailandE2,8
ThailandF1,39
ThailandG4,1
ThailandH1B,5
ThailandH2B,1
ThailandH4,4
ThailandJ1,435
Page 56 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
ThailandJ2,1
ThailandK1,38
ThailandK2,12
ThailandL1,3
ThailandL2,1
ThailandO1,1
ThailandP1,2
ThailandR1,3
Timor-LesteA2,3
Timor-LesteJ1,2
TogoB1,1
TogoB1/B2,2
TogoC1,3
TogoG4,1
TogoK1,4
TogoO1,1
TongaB1/B2,3
TongaC1,1
TongaJ1,1
Trinidad and TobagoA1,1
Trinidad and TobagoB1,2
Trinidad and TobagoB1/B2,588
Trinidad and TobagoB2,1
Trinidad and TobagoC1,6
Trinidad and TobagoC1/D,11
Trinidad and TobagoF1,3
Trinidad and TobagoG4,11
Trinidad and TobagoH1B,1
Trinidad and TobagoJ1,4
Trinidad and TobagoK1,3
Trinidad and TobagoK2,1
Trinidad and TobagoL1,2
Trinidad and TobagoM1,1
Trinidad and TobagoP1,2
Trinidad and TobagoP4,2
TunisiaA1,3
TunisiaA2,21
TunisiaB1,1
TunisiaB1/B2,64
TunisiaC1/D,34
TunisiaF1,20
TunisiaF2,1
Page 57 of 62,
April 2021 (FY 2021),
NationalityVisa Class,Issuances
TunisiaH1B,2
TunisiaJ1,5
TunisiaK1,1
TunisiaL1,1
TunisiaL2,2
TunisiaO1,2
TurkeyA2,13
TurkeyB1/B2,874
TurkeyC1/D,214
