IsraelK1,,1
IsraelL1,,16
IsraelL2,,29
IsraelM1,,3
IsraelO1,,8
IsraelO3,,10
IsraelP1,,2
IsraelU1,,1
ItalyA1,,9
ItalyA2,,8
ItalyB1,,126
ItalyB1/B2,,37
ItalyC1/D,,113
ItalyC3,,2
ItalyE1,,13
ItalyE2,,56
ItalyF1,,57
ItalyF2,,3
ItalyG1,,2
ItalyG4,,17
Page 27 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
ItalyH1B,,8
ItalyH2A,,1
ItalyH4,,2
ItalyI,,5
ItalyJ1,,90
ItalyJ2,,12
ItalyK1,,10
ItalyL1,,21
ItalyL2,,13
ItalyM1,,3
ItalyNATO2,,47
ItalyO1,,6
ItalyO2,,2
ItalyO3,,3
ItalyP1,,5
ItalyP4,,1
JamaicaA2,,10
JamaicaB1,,8
JamaicaB1/B2,,375
JamaicaB2,,2
JamaicaC1,,4
JamaicaC1/D,,38
JamaicaC3,,3
JamaicaF1,,9
JamaicaG4,,1
JamaicaH2A,,248
JamaicaH2B,,288
JamaicaH4,,1
JamaicaJ1,,1
JamaicaJ2,,1
JamaicaK1,,13
JamaicaK2,,1
JamaicaP1,,1
JapanA1,,8
JapanA2,,46
JapanB1,,9
JapanB1/B2,,78
JapanC1/D,,204
JapanC3,,17
JapanE1,,79
JapanE2,,"1,078"
JapanE3D,,1
Page 28 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
JapanF1,,204
JapanF2,,18
JapanG1,,2
JapanG4,,21
JapanH1B,,5
JapanH4,,5
JapanI,,38
JapanJ1,,84
JapanJ2,,82
JapanK1,,22
JapanK2,,2
JapanL1,,100
JapanL2,,132
JapanM1,,29
JapanO1,,10
JapanO3,,5
JapanP1,,14
JapanP4,,3
JapanR1,,6
JapanR2,,2
JapanTD,,1
JordanA1,,1
JordanA2,,119
JordanA3,,1
JordanB1/B2,,137
JordanB2,,1
JordanC1/D,,10
JordanF1,,51
JordanF2,,5
JordanG4,,2
JordanH1B,,1
JordanH4,,5
JordanI,,1
JordanJ1,,8
JordanJ2,,6
JordanK1,,2
JordanL1,,2
JordanO1,,1
JordanO3,,2
KazakhstanA1,,3
KazakhstanA2,,4
KazakhstanB1/B2,,534
Page 29 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
KazakhstanB2,,2
KazakhstanC1,,6
KazakhstanD,,9
KazakhstanE2,,5
KazakhstanF1,,41
KazakhstanF2,,30
KazakhstanG1,,1
KazakhstanG4,,4
KazakhstanJ1,,8
KazakhstanJ2,,5
KazakhstanK1,,3
KazakhstanL1,,2
KazakhstanL2,,2
KazakhstanO1,,2
KazakhstanO3,,1
KazakhstanP1,,3
KenyaA2,,41
KenyaB1/B2,,33
KenyaC1/D,,5
KenyaF1,,44
KenyaF2,,11
KenyaG4,,30
KenyaH1B,,1
KenyaI,,1
KenyaJ1,,19
KenyaJ2,,9
KenyaK1,,14
KenyaK2,,4
KenyaM1,,1
KenyaP1,,1
"Korea, NorthG3",,7
"Korea, South A1",,34
"Korea, South A2",,44
"Korea, South B1",,1
"Korea, South B1/B2",,307
"Korea, South C1/D",,295
"Korea, South CW1",,8
"Korea, South E1",,8
"Korea, South E2",,233
"Korea, South F1",,174
"Korea, South F2",,40
"Korea, South G1",,4
Page 30 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
"Korea, South G4",,18
"Korea, South H1B",,58
"Korea, South H4",,27
"Korea, South I",,8
"Korea, South J1",,415
"Korea, South J2",,123
"Korea, South K1",,21
"Korea, South K2",,1
"Korea, South L1",,129
"Korea, South L2",,255
"Korea, South M1",,11
"Korea, South O1",,19
"Korea, South O2",,1
"Korea, South O3",,2
"Korea, South P1",,30
"Korea, South P4",,1
"Korea, South R1",,13
"Korea, South R2",,22
"Korea, South TD",,3
KosovoA2,,4
KosovoB1/B2,,23
KosovoF1,,1
KosovoG4,,4
KosovoJ1,,1
KosovoK1,,22
KuwaitA2,,4
KuwaitB1/B2,,159
KuwaitC1/D,,2
KuwaitF1,,53
KuwaitF2,,10
KyrgyzstanA1,,5
KyrgyzstanA2,,6
KyrgyzstanB1/B2,,2
KyrgyzstanC1,,1
KyrgyzstanF1,,10
KyrgyzstanG4,,9
KyrgyzstanJ1,,3
KyrgyzstanK1,,7
KyrgyzstanK2,,2
KyrgyzstanL1,,1
KyrgyzstanL2,,3
LaosA1,,2
Page 31 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
LaosF1,,1
LaosG1,,2
LaosG4,,1
LaosJ1,,1
LatviaB1,,1
LatviaB1/B2,,3
LatviaC1/D,,62
LatviaE2,,1
LatviaF1,,1
LatviaJ1,,2
LatviaJ2,,2
LatviaL2,,1
LatviaNATO2,,7
LebanonA2,,15
LebanonB1,,2
LebanonB1/B2,,281
LebanonC1/D,,7
LebanonE2,,1
LebanonF1,,6
LebanonG4,,5
LebanonH1B,,3
LebanonJ1,,4
LebanonJ2,,2
LebanonK1,,8
LebanonL1,,1
LebanonL2,,1
LebanonO1,,2
LebanonO3,,2
LebanonTD,,1
LiberiaA1,,13
LiberiaA2,,2
LiberiaB1/B2,,13
LiberiaF1,,2
LiberiaG1,,6
LiberiaG4,,1
LiberiaJ1,,2
LiberiaK1,,4
LiberiaK2,,1
LiberiaR2,,1
LibyaA1,,7
LibyaF1,,2
LibyaG1,,3
Page 32 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
LibyaG4,,1
LibyaH4,,1
LiechtensteinO3,,1
LithuaniaA2,,5
LithuaniaB1,,1
LithuaniaB1/B2,,1
LithuaniaC1/D,,7
LithuaniaE2,,3
LithuaniaF1,,1
LithuaniaJ1,,1
LithuaniaJ2,,3
LithuaniaK1,,3
LithuaniaL1,,1
LithuaniaO1,,1
LithuaniaO3,,1
LithuaniaP1,,1
LuxembourgC1/D,,3
LuxembourgK1,,1
LuxembourgO1,,1
Macau S.A.R.B1/B2,,1
MadagascarC1,,1
MadagascarD,,1
MadagascarF1,,1
MadagascarG4,,11
MadagascarH1B,,1
MadagascarK1,,1
MadagascarM1,,1
MalawiA2,,2
MalawiF1,,2
MalawiF2,,1
MalawiG1,,4
MalawiG2,,2
MalawiG4,,1
MalawiJ1,,3
MalaysiaA1,,11
MalaysiaA2,,11
MalaysiaB1,,2
MalaysiaB1/B2,,64
MalaysiaC1/D,,40
MalaysiaC3,,1
MalaysiaF1,,5
MalaysiaF2,,1
Page 33 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
MalaysiaG1,,1
MalaysiaG4,,4
MalaysiaH1B,,2
MalaysiaH4,,1
MalaysiaJ1,,6
MalaysiaJ2,,6
MalaysiaK1,,7
MalaysiaL1,,1
MalaysiaM1,,2
MaldivesA2,,2
MaldivesM1,,1
MaliB1/B2,,5
MaliF1,,5
MaliG1,,1
MaliH1B,,1
MaliK1,,2
MaliK2,,1
MaltaA2,,3
MaltaB1,,2
MaltaB1/B2,,2
MaltaC1/D,,1
MaltaG1,,1
Marshall IslandsB1/B2,,1
Marshall IslandsC1,,1
Marshall IslandsG1,,1
MauritaniaA1,,2
MauritaniaB1/B2,,5
MauritaniaG1,,3
MauritaniaG4,,1
MauritaniaG5,,1
MauritaniaH1B,,1
MauritaniaK1,,2
MauritiusB1/B2,,3
MauritiusBBBCC,,1
MauritiusC1/D,,52
MauritiusG4,,1
MauritiusJ1,,9
MauritiusR1,,1
MauritiusR2,,1
MexicoA1,,8
MexicoA2,,68
MexicoB1,,63
Page 34 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
MexicoB1/B2,,121
MexicoB2,,1
MexicoBBBCC,,"33,896"
MexicoBBBCV,,"2,322"
MexicoC1,,3
MexicoC1/D,,145
MexicoE1,,66
MexicoE2,,144
MexicoE3D,,1
MexicoF1,,117
MexicoF2,,13
MexicoG1,,4
MexicoG4,,21
MexicoH1B,,67
MexicoH2A,,"19,723"
MexicoH2B,,"2,636"
MexicoH3,,1
MexicoH4,,86
MexicoI,,27
MexicoJ1,,306
MexicoJ2,,7
MexicoK1,,39
MexicoK2,,7
MexicoL1,,108
MexicoL2,,115
MexicoM1,,14
MexicoO1,,40
MexicoO2,,76
MexicoO3,,8
MexicoP1,,205
MexicoP3,,5
MexicoP4,,7
MexicoR1,,11
MexicoR2,,1
MexicoTD,,495
MexicoTN,,"1,530"
MexicoU1,,9
MexicoU2,,5
MexicoU3,,42
MoldovaA2,,3
MoldovaB1,,1
MoldovaB1/B2,,6
Page 35 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
MoldovaC1/D,,3
MoldovaG4,,1
MoldovaH2A,,10
MoldovaJ1,,1
MoldovaL1,,1
MoldovaR1,,1
MonacoF1,,1
MongoliaB1/B2,,3
MongoliaF1,,8
MongoliaF2,,8
MongoliaH2A,,2
MongoliaJ1,,3
MongoliaJ2,,3
MongoliaM1,,1
MongoliaP1,,1
MontenegroA2,,3
MontenegroB1,,2
MontenegroB1/B2,,22
MontenegroC1/D,,105
MontenegroJ1,,5
MontenegroJ2,,1
MontenegroK1,,1
MoroccoA2,,43
MoroccoA3,,1
MoroccoB1,,2
MoroccoB1/B2,,271
MoroccoC1/D,,26
MoroccoE2,,3
MoroccoF1,,7
MoroccoG1,,1
MoroccoH4,,1
MoroccoI,,1
MoroccoJ1,,13
MoroccoJ2,,1
MoroccoK1,,40
MoroccoL2,,3
MoroccoM1,,1
MoroccoO1,,1
MoroccoP1,,1
MoroccoTD,,2
MozambiqueB1,,1
MozambiqueB1/B2,,1
Page 36 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
MozambiqueB2,,1
MozambiqueF1,,1
MozambiqueG4,,1
MozambiqueK1,,1
NamibiaA2,,1
NamibiaB1/B2,,2
NamibiaF1,,1
NamibiaF2,,1
NamibiaJ1,,3
NamibiaP1,,2
NepalA2,,4
NepalA3,,1
NepalB1,,5
NepalB1/B2,,513
NepalC1,,1
NepalC1/D,,6
NepalC3,,1
NepalE3D,,1
NepalF1,,37
NepalF2,,11
NepalG4,,2
NepalH1B,,6
NepalH4,,10
NepalJ1,,9
NepalJ2,,2
NepalK1,,29
NepalL1,,1
NepalM1,,1
NetherlandsA1,,6
NetherlandsA2,,6
NetherlandsB1/B2,,8
NetherlandsC1/D,,15
NetherlandsE2,,2
NetherlandsF1,,17
NetherlandsG1,,4
NetherlandsG4,,10
NetherlandsH1B,,1
NetherlandsH2A,,2
NetherlandsI,,4
NetherlandsJ1,,15
NetherlandsK1,,1
NetherlandsL1,,4
Page 37 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
NetherlandsL2,,7
NetherlandsNATO2,,19
NetherlandsO1,,2
NetherlandsP1,,9
NetherlandsP4,,1
New ZealandA2,,4
New ZealandB1,,2
New ZealandB1/B2,,52
New ZealandC1/D,,19
New ZealandC3,,3
New ZealandE1,,1
New ZealandE3D,,1
New ZealandF1,,5
New ZealandG4,,2
New ZealandH1B,,2
New ZealandH2A,,3
New ZealandJ1,,5
New ZealandJ2,,3
New ZealandK1,,5
New ZealandL1,,5
New ZealandL2,,6
New ZealandM1,,1
New ZealandO1,,8
New ZealandP1,,7
NicaraguaA1,,3
NicaraguaB1,,34
NicaraguaB1/B2,,140
NicaraguaC1,,4
NicaraguaC1/D,,25
NicaraguaC3,,1
NicaraguaF1,,3
NicaraguaH2A,,127
NicaraguaH2B,,3
NicaraguaH4,,1
NicaraguaJ1,,1
NicaraguaK1,,10
NicaraguaK2,,2
NicaraguaP1,,2
NicaraguaR1,,1
NicaraguaTD,,1
NigerA1,,5
NigerA2,,33
Page 38 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
NigerB1/B2,,4
NigerB2,,1
NigerF1,,4
NigerP1,,1
NigeriaA1,,6
NigeriaA2,,49
NigeriaB1,,2
NigeriaB1/B2,,"1,161"
NigeriaC1,,4
NigeriaC1/D,,4
NigeriaC3,,7
NigeriaF1,,58
NigeriaF2,,18
NigeriaG1,,7
NigeriaG4,,15
NigeriaH1B,,3
NigeriaH4,,4
NigeriaI,,1
NigeriaJ1,,11
NigeriaJ2,,6
NigeriaK1,,20
NigeriaK2,,1
NigeriaL1,,1
NigeriaM1,,5
NigeriaR1,,3
NigeriaT3,,2
*Non-Nationality Based IssuancesA2,,3
*Non-Nationality Based IssuancesB1/B2,,1
*Non-Nationality Based IssuancesC1/D,,19
*Non-Nationality Based IssuancesF1,,2
*Non-Nationality Based IssuancesG4,,2
*Non-Nationality Based IssuancesK1,,1
*Non-Nationality Based IssuancesR1,,3
North MacedoniaA2,,8
North MacedoniaB1,,1
North MacedoniaB1/B2,,12
North MacedoniaC1/D,,5
North MacedoniaF1,,1
North MacedoniaG4,,2
North MacedoniaH2B,,14
North MacedoniaJ1,,1
North MacedoniaK1,,2
Page 39 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
North MacedoniaO1,,1
North MacedoniaO2,,1
North MacedoniaR1,,1
North MacedoniaR2,,4
NorwayA1,,1
NorwayB1,,12
NorwayB1/B2,,5
NorwayC1/D,,39
NorwayE2,,4
NorwayF1,,5
NorwayG1,,7
NorwayJ1,,3
NorwayL2,,1
NorwayM1,,2
NorwayNATO2,,17
NorwayO1,,1
NorwayO2,,1
NorwayO3,,1
OmanA1,,4
OmanA2,,4
OmanB1,,2
OmanB1/B2,,56
OmanB2,,2
OmanC1/D,,8
OmanF1,,12
OmanF2,,1
PakistanA1,,3
PakistanA2,,68
PakistanA3,,1
PakistanB1,,4
PakistanB1/B2,,255
PakistanC1,,4
PakistanC1/D,,13
PakistanE2,,3
PakistanF1,,58
PakistanF2,,19
PakistanG1,,4
PakistanG2,,4
PakistanG4,,30
PakistanG5,,1
PakistanH1B,,38
PakistanH4,,40
Page 40 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
PakistanJ1,,59
PakistanJ2,,29
PakistanK1,,30
PakistanK2,,6
PakistanL1,,6
PakistanL2,,19
PakistanM1,,3
PakistanO1,,4
PakistanO3,,5
Palestinian Authority Travel DocumentB1,,1
Palestinian Authority Travel DocumentB1/B2,,74
Palestinian Authority Travel DocumentF1,,5
Palestinian Authority Travel DocumentI,,1
Palestinian Authority Travel DocumentK1,,3
Palestinian Authority Travel DocumentTD,,1
PanamaA1,,1
PanamaA2,,11
PanamaB1/B2,,505
PanamaC1/D,,48
PanamaC3,,2
PanamaE2,,4
PanamaF1,,9
PanamaG1,,1
PanamaG5,,1
PanamaH1B,,1
PanamaH2B,,2
PanamaH4,,1
PanamaJ1,,6
PanamaK1,,2
PanamaK2,,1
PanamaL1,,1
PanamaL2,,2
PanamaM1,,2
PanamaP1,,8
Papua New GuineaA2,,1
Papua New GuineaF1,,2
ParaguayA1,,2
ParaguayB1,,5
ParaguayB1/B2,,184
ParaguayF1,,5
ParaguayG1,,3
ParaguayG4,,2
Page 41 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
ParaguayJ1,,1
ParaguayK1,,1
ParaguayL2,,1
PeruA1,,7
PeruA2,,5
PeruB1,,2
PeruB1/B2,,"1,251"
PeruC1,,1
PeruC1/D,,41
PeruC3,,17
PeruE2,,2
PeruF1,,8
PeruF2,,2
PeruG1,,3
PeruG4,,12
PeruH1B,,5
PeruH2A,,86
PeruH2B,,2
PeruI,,1
PeruJ1,,3
PeruK1,,1
PeruK2,,1
PeruL1,,2
PeruO1,,1
PeruP1,,1
PhilippinesA1,,1
PhilippinesA2,,33
PhilippinesA3,,14
PhilippinesB1,,189
PhilippinesB1/B2,,"1,475"
PhilippinesB2,,1
PhilippinesC1,,70
PhilippinesC1/D,,"4,524"
PhilippinesCW1,,42
PhilippinesCW2,,12
PhilippinesE2,,2
PhilippinesF1,,15
PhilippinesG1,,6
PhilippinesG4,,8
PhilippinesH1B,,64
PhilippinesH2A,,2
PhilippinesH2B,,54
Page 42 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
PhilippinesH3,,1
PhilippinesH4,,21
PhilippinesJ1,,20
PhilippinesJ2,,70
PhilippinesK1,,64
PhilippinesK2,,27
PhilippinesL1,,5
PhilippinesL2,,9
PhilippinesM1,,3
PhilippinesR1,,3
PhilippinesT2,,4
PhilippinesT3,,6
PolandA1,,4
PolandA2,,3
PolandB1,,5
PolandB1/B2,,74
PolandC1/D,,139
PolandC3,,1
PolandE2,,2
PolandF1,,11
PolandG1,,2
PolandG4,,1
PolandH1B,,4
PolandH2B,,12
PolandI,,1
PolandJ1,,18
PolandJ2,,10
PolandL1,,12
PolandL2,,13
PolandM1,,2
PolandNATO2,,5
PolandO1,,2
PolandP1,,2
PortugalA2,,1
PortugalB1,,1
PortugalB1/B2,,4
PortugalC1/D,,36
PortugalE2,,1
PortugalF1,,3
PortugalG4,,2
PortugalJ1,,10
PortugalJ2,,3
Page 43 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
PortugalL1,,2
PortugalL2,,1
PortugalNATO2,,3
PortugalO1,,1
PortugalO3,,1
QatarA1,,7
QatarA2,,51
QatarA3,,2
QatarB1/B2,,227
QatarC1/D,,3
QatarF1,,5
QatarG1,,5
QatarJ1,,1
RomaniaB1,,25
RomaniaB1/B2,,205
RomaniaC1,,2
RomaniaC1/D,,294
RomaniaE2,,1
RomaniaF1,,4
RomaniaG4,,2
RomaniaH2A,,25
RomaniaH2B,,40
RomaniaJ1,,8
RomaniaK1,,18
RomaniaK2,,3
RomaniaL1,,3
RomaniaL2,,1
RomaniaNATO2,,5
RomaniaO1,,1
RussiaA1,,6
RussiaA2,,21
RussiaB1,,6
RussiaB1/B2,,285
RussiaB2,,2
RussiaC1/D,,790
RussiaE1,,1
RussiaE2,,3
RussiaE3D,,2
RussiaF1,,133
RussiaF2,,10
RussiaG1,,38
RussiaG4,,26
Page 44 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
RussiaH1B,,4
RussiaH4,,2
RussiaJ1,,7
RussiaJ2,,6
RussiaK1,,10
RussiaK2,,3
RussiaL1,,2
RussiaL2,,5
RussiaM1,,1
RussiaO1,,9
RussiaO2,,1
RussiaO3,,7
RussiaP1,,12
RussiaTD,,4
RwandaA1,,4
RwandaA2,,2
RwandaB1/B2,,2
RwandaF1,,6
RwandaG4,,1
RwandaK1,,3
Saint Kitts and NevisB1,,1
Saint Kitts and NevisB1/B2,,27
Saint Kitts and NevisG4,,2
Saint LuciaB1/B2,,29
Saint LuciaC1/D,,1
Saint LuciaF1,,1
Saint LuciaG1,,1
Saint LuciaG4,,1
Saint Vincent and the GrenadinesB1/B2,,19
Saint Vincent and the GrenadinesG1,,1
Saint Vincent and the GrenadinesK1,,1
Saint Vincent and the GrenadinesK2,,1
SamoaB1/B2,,21
SamoaG1,,5
Saudi ArabiaA1,,60
Saudi ArabiaA2,,228
Saudi ArabiaB1/B2,,326
Saudi ArabiaB2,,4
Saudi ArabiaD,,64
Saudi ArabiaF1,,232
Saudi ArabiaF2,,143
Saudi ArabiaG1,,5
Page 45 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
Saudi ArabiaG4,,2
Saudi ArabiaH1B,,4
Saudi ArabiaH4,,4
Saudi ArabiaJ1,,13
Saudi ArabiaJ2,,14
Saudi ArabiaK1,,1
Saudi ArabiaL1,,2
Saudi ArabiaL2,,3
Saudi ArabiaM1,,38
Saudi ArabiaO1,,2
Saudi ArabiaO3,,1
SenegalA1,,1
SenegalA2,,10
SenegalB1/B2,,3
SenegalF1,,8
SenegalG4,,7
SenegalG5,,1
SenegalK1,,2
SenegalU1,,1
SerbiaA1,,1
SerbiaB1,,1
SerbiaB1/B2,,56
SerbiaC1,,1
SerbiaC1/D,,52
SerbiaE2,,3
SerbiaF1,,7
SerbiaG1,,1
SerbiaH1B,,5
SerbiaH2B,,54
SerbiaH4,,2
SerbiaJ1,,4
SerbiaJ2,,1
SerbiaK1,,3
SerbiaK2,,1
SerbiaL1,,7
SerbiaL2,,5
SerbiaO1,,2
SerbiaP1,,1
SerbiaP4,,1
SeychellesF1,,1
Sierra LeoneA1,,7
Sierra LeoneA2,,3
Page 46 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
Sierra LeoneB1/B2,,2
Sierra LeoneF1,,2
Sierra LeoneG4,,1
Sierra LeoneJ1,,1
Sierra LeoneJ2,,2
Sierra LeoneK1,,1
SingaporeA1,,1
SingaporeA2,,43
SingaporeB1,,2
SingaporeB1/B2,,23
SingaporeC1/D,,100
SingaporeE2,,2
SingaporeF1,,19
SingaporeF2,,1
SingaporeG1,,5
SingaporeG4,,1
SingaporeH1B,,20
SingaporeH1B1,,32
SingaporeH3,,1
SingaporeH4,,2
SingaporeJ1,,4
SingaporeJ2,,1
SingaporeL1,,15
SingaporeL2,,10
SingaporeO1,,5
SlovakiaA1,,2
SlovakiaA2,,6
SlovakiaB1/B2,,2
SlovakiaB2,,1
SlovakiaC1/D,,3
SlovakiaE1,,2
SlovakiaE2,,8
SlovakiaF1,,1
SlovakiaF2,,1
SlovakiaG1,,1
SlovakiaG4,,1
SlovakiaJ1,,2
SlovakiaK1,,1
SlovakiaL1,,4
SlovakiaL2,,8
SlovakiaP1,,1
SloveniaB1,,1
Page 47 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
SloveniaB1/B2,,3
SloveniaB2,,1
SloveniaC1/D,,3
SloveniaE1,,2
SloveniaF1,,1
SloveniaH4,,1
SloveniaJ2,,1
SloveniaK1,,1
SloveniaNATO2,,11
SomaliaB1/B2,,2
SomaliaF1,,2
SomaliaG1,,1
South AfricaA1,,2
South AfricaA2,,5
South AfricaA3,,2
South AfricaB1,,14
South AfricaB1/B2,,45
South AfricaC1/D,,36
South AfricaF1,,4
South AfricaG4,,3
South AfricaH2A,,"1,767"
South AfricaH2B,,1
South AfricaH4,,1
South AfricaJ1,,48
South AfricaJ2,,1
South AfricaK1,,4
South AfricaL1,,7
South AfricaL2,,7
South AfricaO1,,1
South AfricaO3,,1
South AfricaP1,,3
South AfricaP4,,1
South SudanA1,,1
South SudanF1,,1
South SudanG4,,3
South SudanK1,,1
South SudanP1,,1
SpainA1,,3
SpainA2,,14
SpainB1,,24
SpainB1/B2,,19
SpainB2,,1
Page 48 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
SpainC1/D,,30
SpainC3,,3
SpainE1,,6
SpainE2,,73
SpainE3D,,1
SpainF1,,38
SpainF2,,2
SpainG2,,1
SpainG3,,1
SpainG4,,17
SpainH1B,,16
SpainH4,,3
SpainI,,2
SpainJ1,,69
SpainJ2,,15
SpainK1,,10
SpainL1,,25
SpainL2,,27
SpainM1,,2
SpainNATO2,,12
SpainNATO6,,4
SpainO1,,15
SpainO3,,6
SpainP1,,2
SpainP4,,1
Sri LankaA2,,7
Sri LankaA3,,2
Sri LankaB1,,5
Sri LankaB1/B2,,54
Sri LankaC1,,23
Sri LankaC1/D,,38
Sri LankaE2,,3
Sri LankaF1,,4
Sri LankaF2,,3
Sri LankaG1,,5
Sri LankaG4,,3
Sri LankaH1B,,1
Sri LankaH4,,3
Sri LankaK1,,3
Sri LankaO1,,1
Sri LankaO3,,1
SudanA3,,2
Page 49 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
SudanB1,,4
SudanB1/B2,,32
SudanD,,1
SudanF1,,11
SudanG1,,7
SudanG4,,1
SudanH1B,,3
SudanH4,,1
SudanJ1,,5
SudanJ2,,1
SudanK1,,2
SudanL1,,1
SurinameA2,,1
SurinameB1/B2,,12
SurinameC1/D,,1
SwedenA1,,7
SwedenA2,,16
SwedenB1,,1
SwedenB1/B2,,12
SwedenC1/D,,18
SwedenC3,,2
SwedenE2,,11
SwedenF1,,31
SwedenG1,,3
SwedenG4,,3
SwedenH1B,,1
SwedenI,,2
SwedenJ1,,6
SwedenJ2,,2
SwedenL1,,10
SwedenL2,,4
SwedenM1,,1
SwedenNATO2,,1
SwedenO1,,11
SwedenO2,,1
SwedenO3,,2
SwedenP1,,6
SwitzerlandA1,,2
SwitzerlandA2,,4
SwitzerlandB1/B2,,9
SwitzerlandC1/D,,36
SwitzerlandC3,,2
Page 50 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
SwitzerlandE2,,24
SwitzerlandF1,,31
SwitzerlandF2,,1
SwitzerlandG1,,1
SwitzerlandG2,,3
SwitzerlandG4,,8
SwitzerlandH1B,,4
SwitzerlandH4,,1
SwitzerlandI,,1
SwitzerlandJ1,,17
SwitzerlandJ2,,7
SwitzerlandK1,,1
SwitzerlandL1,,12
SwitzerlandL2,,4
SwitzerlandM1,,2
SwitzerlandO1,,3
SyriaA3,,1
SyriaB1,,2
SyriaB1/B2,,36
SyriaC1/D,,1
SyriaF1,,4
SyriaF2,,3
SyriaK1,,3
SyriaL1,,1
SyriaL2,,3
TajikistanA2,,4
TajikistanB1/B2,,15
TajikistanG4,,3
TajikistanJ1,,1
TajikistanJ2,,4
TajikistanK1,,1
TanzaniaA2,,2
TanzaniaB1/B2,,14
TanzaniaC1/D,,1
TanzaniaF1,,17
TanzaniaF2,,3
TanzaniaG4,,3
TanzaniaH1B,,3
TanzaniaJ1,,14
TanzaniaK1,,2
ThailandA2,,12
ThailandB1,,12
Page 51 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
ThailandB1/B2,,184
ThailandC1,,1
ThailandC1/D,,96
ThailandE1,,1
ThailandE2,,16
ThailandF1,,12
ThailandG4,,3
ThailandH1B,,2
ThailandH4,,3
ThailandJ1,,105
ThailandJ2,,2
ThailandK1,,32
ThailandK2,,6
ThailandL1,,3
ThailandL2,,5
ThailandO1,,1
ThailandR1,,5
ThailandTD,,1
Timor-LesteB1/B2,,2
TogoA2,,3
TogoB1/B2,,3
TogoF1,,10
TongaC1,,4
TongaK1,,1
Trinidad and TobagoA1,,1
Trinidad and TobagoA2,,4
Trinidad and TobagoB1,,1
Trinidad and TobagoB1/B2,,402
Trinidad and TobagoC1/D,,14
Trinidad and TobagoF1,,9
Trinidad and TobagoG4,,8
Trinidad and TobagoH1B,,3
Trinidad and TobagoJ1,,1
Trinidad and TobagoK1,,8
Trinidad and TobagoK2,,1
Trinidad and TobagoM1,,2
Trinidad and TobagoR1,,1
TunisiaA2,,10
TunisiaA3,,1
TunisiaB1,,2
TunisiaB1/B2,,60
TunisiaC1/D,,9
Page 52 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
TunisiaF1,,6
TunisiaG1,,4
TunisiaG4,,6
TunisiaH1B,,1
TunisiaJ1,,11
TunisiaJ2,,2
TunisiaK1,,3
TunisiaL1,,1
TunisiaM1,,1
TurkeyA1,,3
TurkeyA2,,2
TurkeyB1,,1
TurkeyB1/B2,,456
TurkeyC1/D,,107
TurkeyE2,,3
TurkeyF1,,11
TurkeyF2,,1
TurkeyG4,,3
TurkeyH1B,,3
TurkeyH4,,1
TurkeyI,,4
TurkeyJ1,,19
TurkeyJ2,,9
TurkeyK1,,38
TurkeyK2,,3
TurkeyL1,,8
TurkeyL2,,15
TurkeyM1,,10
TurkeyM2,,4
TurkeyNATO6,,3
TurkeyO1,,2
TurkeyO3,,4
TurkeyP1,,2
TurkmenistanA1,,1
TurkmenistanB1/B2,,1
TurkmenistanC1/D,,1
Turks and Caicos IslandsB1/B2,,6
UgandaA2,,10
UgandaA3,,1
UgandaB1/B2,,9
UgandaF1,,16
UgandaF2,,6
Page 53 of 57,,
February 2021 (FY 2021),,
NationalityVisa Class,,Issuances
UgandaG1,,1
UgandaG4,,21
UgandaH1B,,1
UgandaJ1,,4
UgandaJ2,,3
UgandaK1,,5
UkraineA1,,2
UkraineA2,,14
