"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",41792.9012941104,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",42052.4030865912,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",42038.2190799334,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",41984.6047402379,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",42305.508040975,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",42669.1121098793,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",41981.3474944712,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",40654.6113437852,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",40783.7279388462,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",40939.7003746712,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",41300.2733336456,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",41629.126030765,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",41354.645592233,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",41414.8416985773,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",41625.2801490976,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",39207.8129041127,,
"ITA","Italy","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",40767.203813809,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",37369.9210130677,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",37866.1856581461,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",37980.674196536,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",37614.4708175957,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",37992.783349472,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",38434.6566712956,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",38594.5157980876,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",38900.1111985025,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",38736.5391902857,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",38606.6561163847,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",38823.4636854066,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",38428.1660132626,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",37652.1117113793,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",37684.4300093154,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",38313.8338144174,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",39299.4133922074,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",39276.0062270851,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",39170.8312732221,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",38855.8943836432,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",38299.657736963,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",38420.9899271287,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",39037.3038970032,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",38387.617445982,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",38417.8415023552,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",37725.9974487493,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",37542.4742517803,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",38056.0421792069,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",38150.9261039504,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",38583.6233688726,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",39077.0157833559,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",38850.0172427144,,
"JPN","Japan","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",39711.4297446814,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",22058.8868537215,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",23029.7109883012,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",24044.9633578136,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",25473.0693061745,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",25993.7491383285,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",28533.0324299236,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",29877.5104704048,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",29267.8997202124,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",28965.582775918,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",29231.745126618,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",29505.4946772628,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",30528.13740471,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",31577.9483855717,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",32744.8087085357,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",33483.632293358,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",34516.4997738323,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",34961.1397758726,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",35717.3675812774,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",35610.8652657547,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",35795.4389762404,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",36357.649756566,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",36834.5095374574,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",36293.2522423141,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",37209.0941115754,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",37286.9500724865,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",38323.1495521807,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",39446.5164992617,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",40374.0110243799,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",41765.2288876683,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",43199.5152506013,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",43341.6301363788,,
"KOR","Korea","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",42747.1094597402,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",51687.8680471653,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",53148.631372795,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",54560.7825010793,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",55617.9307588274,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",56518.1688842019,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",56479.8801593827,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",57210.3553498956,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",58289.9159386915,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",58429.1807273067,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",59742.8248736751,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",61736.045349325,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",62125.4025833651,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",63398.7643685613,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",62945.5601966319,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",63658.6375618668,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",63966.1687716434,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",64851.3713224359,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",66606.5032982332,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",66260.3779114158,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",68323.7111808846,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",68363.8881172044,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",68750.4342044103,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",68035.0928885926,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",68852.512316231,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",70029.042596837,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",70388.5812017006,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",70174.4519655124,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",71070.972989562,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",71131.6950721728,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",71250.8412977186,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",71222.8927682139,,
"LUX","Luxembourg","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",73656.7944725552,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",53650.472246746,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",54070.6775237385,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",54355.8323358498,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",55270.9609404697,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",55672.2116406794,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",54590.1244438184,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",54408.6590710673,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",54578.3555408167,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",52830.976917974,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",53840.0798302498,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",55157.8085217367,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",55976.2519207602,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",56149.8764175601,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",56546.1112849744,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",57435.585338303,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",57435.2978155562,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",57310.3123912023,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",58109.1135759089,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",58461.6316405738,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",60919.7593746743,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",60860.9659343676,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",60589.2185375162,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",60792.4973810916,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",60971.7742894356,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",60646.0319905911,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",61383.2212029571,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",61630.7085780488,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",61186.4103776484,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",60514.9759614184,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",60140.0594526848,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",61560.268470885,,
"NLD","Netherlands","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",60922.6046568573,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1990","1990","USD","US Dollar","0","Units","2021","2021",32618.5097656685,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1991","1991","USD","US Dollar","0","Units","2021","2021",32979.6237574189,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1992","1992","USD","US Dollar","0","Units","2021","2021",33401.1694456254,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1993","1993","USD","US Dollar","0","Units","2021","2021",33719.7779499892,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1994","1994","USD","US Dollar","0","Units","2021","2021",34407.1682480709,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",34728.4837343724,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",35764.752143209,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",36554.5097208177,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",37899.3480246313,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",39121.7798510389,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",39466.0946462092,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",40569.6420713005,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",42076.2677789548,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",42630.8440099756,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",44066.5645146533,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",45340.0555165125,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",47150.4072494647,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",49243.9620261781,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",50279.3472032024,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",50803.8834934501,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",51471.0835340886,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",53279.9890262897,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",54731.795640925,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",55851.6441660469,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",56104.0975382273,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",56384.7211498279,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",55473.1367126417,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",55332.0098039175,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",55710.151803035,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",56704.8849178672,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",56719.7392546549,,
"NOR","Norway","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",58377.006567139,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1995","1995","USD","US Dollar","0","Units","2021","2021",17126.7559260968,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1996","1996","USD","US Dollar","0","Units","2021","2021",18481.2066136892,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1997","1997","USD","US Dollar","0","Units","2021","2021",19441.0715119948,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1998","1998","USD","US Dollar","0","Units","2021","2021",20020.4693713855,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","1999","1999","USD","US Dollar","0","Units","2021","2021",21756.0499215979,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",21858.728237625,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",23107.5653103793,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",23012.4333547043,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",23290.6999255796,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",22773.7956376634,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",22731.0849616241,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",22880.0710086038,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",23615.6432256176,,
"POL","Poland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",24874.9818765438,,
