"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",96.58771,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.45809,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.7785,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.4401,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.3995,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.0463,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",105.252,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",106.4092,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",110.4639,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","USA","United States","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",120.1363,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",77.77848,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",71.46016,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",75.1627,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",75.8198,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",78.7515,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",86.43457,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",90.37089,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",88.71548,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",91.306,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",96.78397,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.40778,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.3113,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.1028,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",97.88968,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.55772,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",100.8403,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.8811,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",101.5038,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",112.9526,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",136.76,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",88.67209,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",87.4487,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",90.94077,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",92.91521,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",95.57104,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",101.2156,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",103.6237,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",100.6969,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",102.5861,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",105.3581,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",104.7696,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",104.1347,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",101.6492,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.4634,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.3593,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",98.9547,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",94.9293,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",93.88308,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",101.6957,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","EST","Estonia","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",116.8409,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",76.65534,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",80.35307,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",83.8,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",87.16417,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",91.4675,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",90.93667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",93.0675,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",96.41167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",96.57333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",97.46333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",100.96,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",99.26917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",98.90166,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",99.48666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",100.4067,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",100.2317,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.9325,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.46,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.1367,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.5908,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.7042,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",106.2817,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",113.9408,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",129.375,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",74.86076,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",79.48208,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",85.01667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",90.4675,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",94.77333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",91.40417,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",91.63667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",92.11333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",92.5,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",93.94,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.5025,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",96.13084,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.36916,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.1325,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.21833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.84084,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.1658,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99917,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.59666,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.56167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",100.6842,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",101.3358,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",100.95,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.8233,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","SVN","Slovenia","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",118.6475,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",48.1597,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",51.45101,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",55.70391,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",59.49529,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",61.34983,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",66.40942,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",70.2349,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",70.01497,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",75.65969,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",79.28732,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",85.03518,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",94.56076,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",107.783,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",124.1256,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",159.2276,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",188.2603,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",219.1776,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",286.8412,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","TUR","Türkiye","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",522.7438,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",52.48333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",54.575,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",53.48333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",59.54167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",70.94167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",79.38333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",90.69167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",99.69167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",99.10833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.4,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",96.99167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.66666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.95834,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.9,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",97.33334,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",97.36667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",98.50833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.1833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",110.6667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",122.125,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",149.35,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",53.8974,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",48.35583,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",52.225,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",53.95833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",55.45,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",56.08333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",62.00834,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",71.86667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",80.79166,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",90.1,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",97.83334,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",98.975,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",98.25833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.95834,,
