state,date,PUAPEUC,,,,,
VA,2020-07-11,14560,,,,,
WA,2020-07-11,9422,,,,,
WV,2020-07-11,0,,,,,
WI,2020-07-11,2875,,,,,
WY,2020-07-11,266,,,,,
AL,2020-07-18,2644,,,,,
AK,2020-07-18,557,,,,,
AZ,2020-07-18,0,,,,,
AR,2020-07-18,11165,,,,,
CA,2020-07-18,163525,,,,,
CO,2020-07-18,3115,,,,,
CT,2020-07-18,2419,,,,,
DE,2020-07-18,373,,,,,
DC,2020-07-18,525,,,,,
FL,2020-07-18,13538,,,,,
GA,2020-07-18,37138,,,,,
HI,2020-07-18,3423,,,,,
ID,2020-07-18,347,,,,,
IL,2020-07-18,74414,,,,,
IN,2020-07-18,7565,,,,,
IA,2020-07-18,1710,,,,,
KS,2020-07-18,4156,,,,,
KY,2020-07-18,2956,,,,,
LA,2020-07-18,10279,,,,,
ME,2020-07-18,1649,,,,,
MD,2020-07-18,15670,,,,,
MA,2020-07-18,12402,,,,,
MI,2020-07-18,23665,,,,,
MN,2020-07-18,665,,,,,
MS,2020-07-18,8874,,,,,
MO,2020-07-18,5088,,,,,
MT,2020-07-18,2298,,,,,
NE,2020-07-18,1553,,,,,
NV,2020-07-18,19557,,,,,
NH,2020-07-18,32095,,,,,
NJ,2020-07-18,9711,,,,,
NM,2020-07-18,3413,,,,,
NY,2020-07-18,58826,,,,,
NC,2020-07-18,19821,,,,,
ND,2020-07-18,13,,,,,
OH,2020-07-18,72584,,,,,
OK,2020-07-18,1769,,,,,
OR,2020-07-18,10609,,,,,
PA,2020-07-18,195224,,,,,
PR,2020-07-18,23407,,,,,
RI,2020-07-18,8177,,,,,
SC,2020-07-18,10414,,,,,
SD,2020-07-18,121,,,,,
TN,2020-07-18,10407,,,,,
TX,2020-07-18,24393,,,,,
UT,2020-07-18,1486,,,,,
VT,2020-07-18,619,,,,,
VI,2020-07-18,0,,,,,
VA,2020-07-18,20000,,,,,
WA,2020-07-18,6860,,,,,
WV,2020-07-18,0,,,,,
WI,2020-07-18,3128,,,,,
WY,2020-07-18,338,,,,,
AL,2020-07-25,1307,,,,,
AK,2020-07-25,566,,,,,
AZ,2020-07-25,58604,,,,,
AR,2020-07-25,11156,,,,,
CA,2020-07-25,224679,,,,,
CO,2020-07-25,3050,,,,,
CT,2020-07-25,2716,,,,,
DE,2020-07-25,427,,,,,
DC,2020-07-25,450,,,,,
FL,2020-07-25,15969,,,,,
GA,2020-07-25,17625,,,,,
HI,2020-07-25,3798,,,,,
ID,2020-07-25,447,,,,,
IL,2020-07-25,6458,,,,,
IN,2020-07-25,7330,,,,,
IA,2020-07-25,1840,,,,,
KS,2020-07-25,6301,,,,,
KY,2020-07-25,2936,,,,,
LA,2020-07-25,13127,,,,,
ME,2020-07-25,591,,,,,
MD,2020-07-25,10725,,,,,
MA,2020-07-25,14850,,,,,
MI,2020-07-25,19794,,,,,
MN,2020-07-25,573,,,,,
MS,2020-07-25,3861,,,,,
MO,2020-07-25,1837,,,,,
MT,2020-07-25,2956,,,,,
NE,2020-07-25,1613,,,,,
NV,2020-07-25,34072,,,,,
NH,2020-07-25,5456,,,,,
NJ,2020-07-25,24821,,,,,
NM,2020-07-25,3768,,,,,
NY,2020-07-25,48316,,,,,
NC,2020-07-25,18790,,,,,
ND,2020-07-25,102,,,,,
OH,2020-07-25,56600,,,,,
OK,2020-07-25,1649,,,,,
OR,2020-07-25,21622,,,,,
PA,2020-07-25,134826,,,,,
PR,2020-07-25,24111,,,,,
RI,2020-07-25,13596,,,,,
SC,2020-07-25,9533,,,,,
SD,2020-07-25,138,,,,,
TN,2020-07-25,8901,,,,,
TX,2020-07-25,21176,,,,,
UT,2020-07-25,1310,,,,,
VT,2020-07-25,581,,,,,
VI,2020-07-25,0,,,,,
VA,2020-07-25,25049,,,,,
WA,2020-07-25,6162,,,,,
WV,2020-07-25,0,,,,,
WI,2020-07-25,3206,,,,,
WY,2020-07-25,550,,,,,
AL,2020-08-01,2642,,,,,
AK,2020-08-01,730,,,,,
AZ,2020-08-01,23904,,,,,
AR,2020-08-01,11041,,,,,
CA,2020-08-01,203894,,,,,
CO,2020-08-01,1793,,,,,
CT,2020-08-01,2171,,,,,
DE,2020-08-01,292,,,,,
DC,2020-08-01,445,,,,,
FL,2020-08-01,13344,,,,,
GA,2020-08-01,9765,,,,,
HI,2020-08-01,3120,,,,,
ID,2020-08-01,183,,,,,
IL,2020-08-01,4515,,,,,
IN,2020-08-01,6648,,,,,
IA,2020-08-01,1602,,,,,
KS,2020-08-01,6016,,,,,
KY,2020-08-01,2964,,,,,
LA,2020-08-01,5759,,,,,
ME,2020-08-01,472,,,,,
MD,2020-08-01,6741,,,,,
MA,2020-08-01,9765,,,,,
MI,2020-08-01,14889,,,,,
MN,2020-08-01,354,,,,,
MS,2020-08-01,3108,,,,,
MO,2020-08-01,1797,,,,,
MT,2020-08-01,1913,,,,,
NE,2020-08-01,1209,,,,,
NV,2020-08-01,18495,,,,,
NH,2020-08-01,563,,,,,
NJ,2020-08-01,20125,,,,,
NM,2020-08-01,2712,,,,,
NY,2020-08-01,44627,,,,,
NC,2020-08-01,12205,,,,,
ND,2020-08-01,106,,,,,
OH,2020-08-01,42249,,,,,
OK,2020-08-01,1237,,,,,
OR,2020-08-01,20781,,,,,
PA,2020-08-01,78713,,,,,
PR,2020-08-01,4024,,,,,
RI,2020-08-01,11858,,,,,
SC,2020-08-01,7183,,,,,
SD,2020-08-01,119,,,,,
TN,2020-08-01,4578,,,,,
TX,2020-08-01,17509,,,,,
UT,2020-08-01,831,,,,,
VT,2020-08-01,899,,,,,
VI,2020-08-01,48,,,,,
VA,2020-08-01,11390,,,,,
WA,2020-08-01,4641,,,,,
WV,2020-08-01,0,,,,,
WI,2020-08-01,2845,,,,,
WY,2020-08-01,278,,,,,
AL,2020-08-08,2122,,,,,
AK,2020-08-08,394,,,,,
AZ,2020-08-08,17845,,,,,
AR,2020-08-08,10160,,,,,
CA,2020-08-08,163805,,,,,
CO,2020-08-08,1631,,,,,
CT,2020-08-08,1435,,,,,
DE,2020-08-08,258,,,,,
DC,2020-08-08,293,,,,,
FL,2020-08-08,10160,,,,,
GA,2020-08-08,7166,,,,,
HI,2020-08-08,2543,,,,,
ID,2020-08-08,211,,,,,
IL,2020-08-08,3704,,,,,
IN,2020-08-08,7373,,,,,
IA,2020-08-08,1176,,,,,
KS,2020-08-08,8683,,,,,
KY,2020-08-08,1928,,,,,
LA,2020-08-08,4201,,,,,
ME,2020-08-08,276,,,,,
MD,2020-08-08,3941,,,,,
MA,2020-08-08,8750,,,,,
MI,2020-08-08,12760,,,,,
MN,2020-08-08,290,,,,,
MS,2020-08-08,3019,,,,,
MO,2020-08-08,1447,,,,,
MT,2020-08-08,1431,,,,,
NE,2020-08-08,1097,,,,,
NV,2020-08-08,12606,,,,,
NH,2020-08-08,588,,,,,
NJ,2020-08-08,10565,,,,,
NM,2020-08-08,1640,,,,,
NY,2020-08-08,26515,,,,,
NC,2020-08-08,8620,,,,,
ND,2020-08-08,3054,,,,,
OH,2020-08-08,12719,,,,,
OK,2020-08-08,830,,,,,
OR,2020-08-08,8858,,,,,
PA,2020-08-08,49221,,,,,
PR,2020-08-08,24969,,,,,
RI,2020-08-08,7068,,,,,
SC,2020-08-08,5060,,,,,
SD,2020-08-08,218,,,,,
TN,2020-08-08,3699,,,,,
TX,2020-08-08,13505,,,,,
UT,2020-08-08,831,,,,,
VT,2020-08-08,313,,,,,
VI,2020-08-08,395,,,,,
VA,2020-08-08,5025,,,,,
WA,2020-08-08,4556,,,,,
WV,2020-08-08,0,,,,,
WI,2020-08-08,2511,,,,,
WY,2020-08-08,266,,,,,
AL,2020-08-15,2040,,,,,
AK,2020-08-15,268,,,,,
AZ,2020-08-15,19226,,,,,
AR,2020-08-15,13336,,,,,
CA,2020-08-15,173424,,,,,
CO,2020-08-15,2274,,,,,
CT,2020-08-15,1388,,,,,
DE,2020-08-15,225,,,,,
DC,2020-08-15,251,,,,,
FL,2020-08-15,10212,,,,,
GA,2020-08-15,6813,,,,,
HI,2020-08-15,3241,,,,,
ID,2020-08-15,306,,,,,
IL,2020-08-15,3477,,,,,
IN,2020-08-15,6755,,,,,
IA,2020-08-15,1016,,,,,
KS,2020-08-15,13625,,,,,
KY,2020-08-15,2454,,,,,
LA,2020-08-15,5419,,,,,
ME,2020-08-15,1154,,,,,
MD,2020-08-15,3876,,,,,
MA,2020-08-15,12282,,,,,
MI,2020-08-15,13419,,,,,
MN,2020-08-15,0,,,,,
MS,2020-08-15,2743,,,,,
MO,2020-08-15,1561,,,,,
MT,2020-08-15,1349,,,,,
NE,2020-08-15,1178,,,,,
NV,2020-08-15,12356,,,,,
NH,2020-08-15,1478,,,,,
NJ,2020-08-15,18555,,,,,
NM,2020-08-15,1689,,,,,
NY,2020-08-15,31846,,,,,
NC,2020-08-15,10360,,,,,
ND,2020-08-15,780,,,,,
OH,2020-08-15,14963,,,,,
OK,2020-08-15,952,,,,,
OR,2020-08-15,3066,,,,,
PA,2020-08-15,41264,,,,,
PR,2020-08-15,7035,,,,,
RI,2020-08-15,24574,,,,,
SC,2020-08-15,6308,,,,,
SD,2020-08-15,105,,,,,
TN,2020-08-15,4862,,,,,
TX,2020-08-15,19040,,,,,
UT,2020-08-15,817,,,,,
VT,2020-08-15,73,,,,,
VI,2020-08-15,154,,,,,
VA,2020-08-15,3729,,,,,
WA,2020-08-15,4747,,,,,
WV,2020-08-15,0,,,,,
WI,2020-08-15,2520,,,,,
WY,2020-08-15,162,,,,,
AL,2020-08-22,1584,,,,,
AK,2020-08-22,311,,,,,
AZ,2020-08-22,39843,,,,,
AR,2020-08-22,15381,,,,,
CA,2020-08-22,259735,,,,,
CO,2020-08-22,2429,,,,,
CT,2020-08-22,1231,,,,,
DE,2020-08-22,166,,,,,
DC,2020-08-22,237,,,,,
FL,2020-08-22,8418,,,,,
GA,2020-08-22,6498,,,,,
HI,2020-08-22,2744,,,,,
ID,2020-08-22,232,,,,,
IL,2020-08-22,4169,,,,,
IN,2020-08-22,6457,,,,,
IA,2020-08-22,1122,,,,,
KS,2020-08-22,15189,,,,,
KY,2020-08-22,2884,,,,,
LA,2020-08-22,5346,,,,,
ME,2020-08-22,1344,,,,,
MD,2020-08-22,3338,,,,,
MA,2020-08-22,12617,,,,,
MI,2020-08-22,14064,,,,,
MN,2020-08-22,1,,,,,
MS,2020-08-22,1698,,,,,
MO,2020-08-22,1558,,,,,
MT,2020-08-22,2151,,,,,
NE,2020-08-22,1176,,,,,
NV,2020-08-22,10871,,,,,
NH,2020-08-22,438,,,,,
NJ,2020-08-22,11407,,,,,
NM,2020-08-22,1594,,,,,
NY,2020-08-22,30677,,,,,
NC,2020-08-22,8261,,,,,
ND,2020-08-22,741,,,,,
OH,2020-08-22,13544,,,,,
OK,2020-08-22,874,,,,,
OR,2020-08-22,2563,,,,,
PA,2020-08-22,36352,,,,,
PR,2020-08-22,6400,,,,,
RI,2020-08-22,20405,,,,,
SC,2020-08-22,5338,,,,,
SD,2020-08-22,122,,,,,
TN,2020-08-22,4430,,,,,
TX,2020-08-22,15081,,,,,
UT,2020-08-22,952,,,,,
VT,2020-08-22,56,,,,,
VI,2020-08-22,221,,,,,
VA,2020-08-22,3739,,,,,
WA,2020-08-22,4286,,,,,
WV,2020-08-22,0,,,,,
WI,2020-08-22,2124,,,,,
WY,2020-08-22,219,,,,,
AL,2020-08-29,1911,,,,,
AK,2020-08-29,315,,,,,
AZ,2020-08-29,64177,,,,,
AR,2020-08-29,10912,,,,,
CA,2020-08-29,405878,,,,,
CO,2020-08-29,3253,,,,,
CT,2020-08-29,1437,,,,,
DE,2020-08-29,160,,,,,
DC,2020-08-29,176,,,,,
FL,2020-08-29,0,,,,,
GA,2020-08-29,6034,,,,,
HI,2020-08-29,2927,,,,,
ID,2020-08-29,85,,,,,
IL,2020-08-29,4433,,,,,
IN,2020-08-29,7643,,,,,
IA,2020-08-29,1137,,,,,
KS,2020-08-29,13580,,,,,
KY,2020-08-29,2619,,,,,
LA,2020-08-29,6807,,,,,
ME,2020-08-29,2021,,,,,
MD,2020-08-29,3141,,,,,
MA,2020-08-29,11032,,,,,
MI,2020-08-29,14194,,,,,
MN,2020-08-29,10,,,,,
MS,2020-08-29,2039,,,,,
MO,2020-08-29,1445,,,,,
MT,2020-08-29,2948,,,,,
NE,2020-08-29,1035,,,,,
NV,2020-08-29,10411,,,,,
NH,2020-08-29,744,,,,,
NJ,2020-08-29,10451,,,,,
NM,2020-08-29,1464,,,,,
NY,2020-08-29,30859,,,,,
NC,2020-08-29,7338,,,,,
ND,2020-08-29,713,,,,,
OH,2020-08-29,15231,,,,,
OK,2020-08-29,884,,,,,
OR,2020-08-29,2500,,,,,
PA,2020-08-29,35340,,,,,
PR,2020-08-29,4480,,,,,
RI,2020-08-29,21584,,,,,
SC,2020-08-29,4963,,,,,
SD,2020-08-29,89,,,,,
TN,2020-08-29,4704,,,,,
TX,2020-08-29,19258,,,,,
UT,2020-08-29,755,,,,,
VT,2020-08-29,60,,,,,
VI,2020-08-29,204,,,,,
VA,2020-08-29,3499,,,,,
WA,2020-08-29,4609,,,,,
WV,2020-08-29,0,,,,,
WI,2020-08-29,1871,,,,,
WY,2020-08-29,164,,,,,
AL,2020-09-05,1261,,,,,
AK,2020-09-05,347,,,,,
AZ,2020-09-05,101328,,,,,
AR,2020-09-05,8173,,,,,
CA,2020-09-05,440882,,,,,
CO,2020-09-05,2216,,,,,
CT,2020-09-05,1739,,,,,
DE,2020-09-05,102,,,,,
DC,2020-09-05,2720,,,,,
FL,2020-09-05,8331,,,,,
GA,2020-09-05,5474,,,,,
HI,2020-09-05,2776,,,,,
ID,2020-09-05,53,,,,,
IL,2020-09-05,4186,,,,,
IN,2020-09-05,9722,,,,,
IA,2020-09-05,933,,,,,
KS,2020-09-05,12362,,,,,
KY,2020-09-05,2312,,,,,
LA,2020-09-05,7651,,,,,
ME,2020-09-05,1731,,,,,
MD,2020-09-05,3008,,,,,
MA,2020-09-05,11424,,,,,
MI,2020-09-05,11659,,,,,
MN,2020-09-05,303,,,,,
MS,2020-09-05,1603,,,,,
MO,2020-09-05,972,,,,,
MT,2020-09-05,2679,,,,,
NE,2020-09-05,1081,,,,,
NV,2020-09-05,9832,,,,,
NH,2020-09-05,373,,,,,
NJ,2020-09-05,18408,,,,,
NM,2020-09-05,1298,,,,,
NY,2020-09-05,33438,,,,,
NC,2020-09-05,8068,,,,,
ND,2020-09-05,748,,,,,
OH,2020-09-05,14050,,,,,
OK,2020-09-05,802,,,,,
OR,2020-09-05,6167,,,,,
PA,2020-09-05,33472,,,,,
PR,2020-09-05,21176,,,,,
RI,2020-09-05,28962,,,,,
SC,2020-09-05,4142,,,,,
SD,2020-09-05,70,,,,,
TN,2020-09-05,4623,,,,,
TX,2020-09-05,23975,,,,,
UT,2020-09-05,762,,,,,
VT,2020-09-05,52,,,,,
VI,2020-09-05,113,,,,,
VA,2020-09-05,3101,,,,,
WA,2020-09-05,4979,,,,,
WV,2020-09-05,0,,,,,
WI,2020-09-05,1782,,,,,
WY,2020-09-05,210,,,,,
AL,2020-09-12,1301,,,,,
AK,2020-09-12,263,,,,,
AZ,2020-09-12,165162,,,,,
AR,2020-09-12,6712,,,,,
CA,2020-09-12,204690,,,,,
CO,2020-09-12,1553,,,,,
CT,2020-09-12,942,,,,,
DE,2020-09-12,91,,,,,
DC,2020-09-12,149,,,,,
FL,2020-09-12,6924,,,,,
GA,2020-09-12,5324,,,,,
HI,2020-09-12,2753,,,,,
ID,2020-09-12,56,,,,,
IL,2020-09-12,3869,,,,,
IN,2020-09-12,12905,,,,,
IA,2020-09-12,798,,,,,
KS,2020-09-12,12464,,,,,
KY,2020-09-12,2064,,,,,
LA,2020-09-12,7563,,,,,
ME,2020-09-12,983,,,,,
MD,2020-09-12,3698,,,,,
MA,2020-09-12,11643,,,,,
MI,2020-09-12,18704,,,,,
MN,2020-09-12,413,,,,,
MS,2020-09-12,1822,,,,,
MO,2020-09-12,860,,,,,
MT,2020-09-12,2679,,,,,
NE,2020-09-12,1339,,,,,
NV,2020-09-12,10318,,,,,
NH,2020-09-12,523,,,,,
NJ,2020-09-12,9048,,,,,
NM,2020-09-12,1300,,,,,
NY,2020-09-12,31284,,,,,
NC,2020-09-12,7173,,,,,
ND,2020-09-12,966,,,,,
OH,2020-09-12,12796,,,,,
OK,2020-09-12,772,,,,,
OR,2020-09-12,3621,,,,,
PA,2020-09-12,38438,,,,,
PR,2020-09-12,27693,,,,,
RI,2020-09-12,14045,,,,,
SC,2020-09-12,3556,,,,,
SD,2020-09-12,37,,,,,
TN,2020-09-12,4816,,,,,
TX,2020-09-12,18413,,,,,
UT,2020-09-12,701,,,,,
VT,2020-09-12,38,,,,,
VI,2020-09-12,116,,,,,
VA,2020-09-12,3126,,,,,
WA,2020-09-12,7322,,,,,
WV,2020-09-12,0,,,,,
WI,2020-09-12,1668,,,,,
WY,2020-09-12,138,,,,,
AL,2020-09-19,1815,,,,,
AK,2020-09-19,301,,,,,
AZ,2020-09-19,204499,,,,,
AR,2020-09-19,6068,,,,,
CA,2020-09-19,99824,,,,,
CO,2020-09-19,1899,,,,,
CT,2020-09-19,908,,,,,
DE,2020-09-19,122,,,,,
DC,2020-09-19,218,,,,,
FL,2020-09-19,9789,,,,,
GA,2020-09-19,6822,,,,,
HI,2020-09-19,3148,,,,,
ID,2020-09-19,37,,,,,
IL,2020-09-19,4214,,,,,
IN,2020-09-19,11987,,,,,
IA,2020-09-19,920,,,,,
KS,2020-09-19,13042,,,,,
KY,2020-09-19,2396,,,,,
LA,2020-09-19,10259,,,,,
ME,2020-09-19,1230,,,,,
MD,2020-09-19,4573,,,,,
MA,2020-09-19,11313,,,,,
MI,2020-09-19,19652,,,,,
MN,2020-09-19,337,,,,,
MS,2020-09-19,1784,,,,,
MO,2020-09-19,860,,,,,
MT,2020-09-19,1991,,,,,
NE,2020-09-19,1725,,,,,
NV,2020-09-19,11438,,,,,
NH,2020-09-19,424,,,,,
NJ,2020-09-19,12298,,,,,
NM,2020-09-19,1397,,,,,
NY,2020-09-19,41016,,,,,
NC,2020-09-19,9669,,,,,
ND,2020-09-19,897,,,,,
OH,2020-09-19,15397,,,,,
OK,2020-09-19,789,,,,,
OR,2020-09-19,6545,,,,,
PA,2020-09-19,40572,,,,,
PR,2020-09-19,30447,,,,,
RI,2020-09-19,9385,,,,,
SC,2020-09-19,3470,,,,,
SD,2020-09-19,51,,,,,
TN,2020-09-19,5143,,,,,
TX,2020-09-19,7667,,,,,
UT,2020-09-19,738,,,,,
VT,2020-09-19,50,,,,,
VI,2020-09-19,114,,,,,
VA,2020-09-19,3397,,,,,
WA,2020-09-19,5293,,,,,
WV,2020-09-19,0,,,,,
WI,2020-09-19,2011,,,,,
WY,2020-09-19,139,,,,,
AL,2020-09-26,1361,,,,,
AK,2020-09-26,272,,,,,
AZ,2020-09-26,93880,,,,,
AR,2020-09-26,4670,,,,,
CA,2020-09-26,41665,,,,,
CO,2020-09-26,2413,,,,,
CT,2020-09-26,766,,,,,
DE,2020-09-26,127,,,,,
DC,2020-09-26,186,,,,,
FL,2020-09-26,20520,,,,,
GA,2020-09-26,5458,,,,,
HI,2020-09-26,4402,,,,,
ID,2020-09-26,38,,,,,
IL,2020-09-26,5360,,,,,
IN,2020-09-26,11675,,,,,
IA,2020-09-26,857,,,,,
KS,2020-09-26,10159,,,,,
KY,2020-09-26,2262,,,,,
LA,2020-09-26,12700,,,,,
ME,2020-09-26,1154,,,,,
MD,2020-09-26,3752,,,,,
MA,2020-09-26,10925,,,,,
MI,2020-09-26,14655,,,,,
MN,2020-09-26,285,,,,,
MS,2020-09-26,2128,,,,,
MO,2020-09-26,702,,,,,
MT,2020-09-26,1660,,,,,
NE,2020-09-26,1774,,,,,
NV,2020-09-26,11198,,,,,
NH,2020-09-26,380,,,,,
NJ,2020-09-26,19373,,,,,
NM,2020-09-26,1292,,,,,
NY,2020-09-26,33142,,,,,
NC,2020-09-26,11024,,,,,
ND,2020-09-26,887,,,,,
OH,2020-09-26,18461,,,,,
OK,2020-09-26,852,,,,,
OR,2020-09-26,4701,,,,,
PA,2020-09-26,46789,,,,,
PR,2020-09-26,11809,,,,,
RI,2020-09-26,6820,,,,,
SC,2020-09-26,3822,,,,,
SD,2020-09-26,49,,,,,
TN,2020-09-26,7152,,,,,
TX,2020-09-26,6970,,,,,
UT,2020-09-26,676,,,,,
VT,2020-09-26,52,,,,,
VI,2020-09-26,76,,,,,
VA,2020-09-26,3106,,,,,
WA,2020-09-26,4088,,,,,
WV,2020-09-26,0,,,,,
WI,2020-09-26,2131,,,,,
WY,2020-09-26,112,,,,,
AL,2020-10-03,1061,,,,,
AK,2020-10-03,285,,,,,
AZ,2020-10-03,74519,,,,,
AR,2020-10-03,3602,,,,,
CA,2020-10-03,14843,,,,,
CO,2020-10-03,1095,,,,,
CT,2020-10-03,714,,,,,
DE,2020-10-03,121,,,,,
DC,2020-10-03,145,,,,,
FL,2020-10-03,31578,,,,,
GA,2020-10-03,4135,,,,,
HI,2020-10-03,3459,,,,,
ID,2020-10-03,49,,,,,
IL,2020-10-03,6762,,,,,
IN,2020-10-03,12797,,,,,
IA,2020-10-03,750,,,,,
KS,2020-10-03,9082,,,,,
KY,2020-10-03,3298,,,,,
LA,2020-10-03,8435,,,,,
ME,2020-10-03,669,,,,,
MD,2020-10-03,6045,,,,,
MA,2020-10-03,10991,,,,,
MI,2020-10-03,15117,,,,,
MN,2020-10-03,3,,,,,
MS,2020-10-03,1848,,,,,
MO,2020-10-03,593,,,,,
MT,2020-10-03,1409,,,,,
NE,2020-10-03,1856,,,,,
NV,2020-10-03,9439,,,,,
NH,2020-10-03,357,,,,,
NJ,2020-10-03,13164,,,,,
NM,2020-10-03,1242,,,,,
NY,2020-10-03,30489,,,,,
NC,2020-10-03,9087,,,,,
ND,2020-10-03,951,,,,,
OH,2020-10-03,22227,,,,,
OK,2020-10-03,752,,,,,
OR,2020-10-03,5473,,,,,
PA,2020-10-03,24660,,,,,
PR,2020-10-03,11314,,,,,
RI,2020-10-03,6206,,,,,
SC,2020-10-03,3924,,,,,
SD,2020-10-03,32,,,,,
TN,2020-10-03,4327,,,,,
TX,2020-10-03,6455,,,,,
UT,2020-10-03,737,,,,,
VT,2020-10-03,43,,,,,
VI,2020-10-03,71,,,,,
VA,2020-10-03,3333,,,,,
WA,2020-10-03,3813,,,,,
WV,2020-10-03,1869,,,,,
WI,2020-10-03,2379,,,,,
WY,2020-10-03,117,,,,,
AL,2020-10-10,793,,,,,
AK,2020-10-10,266,,,,,
AZ,2020-10-10,40493,,,,,
AR,2020-10-10,3574,,,,,
CA,2020-10-10,25539,,,,,
CO,2020-10-10,1112,,,,,
CT,2020-10-10,620,,,,,
DE,2020-10-10,116,,,,,
DC,2020-10-10,246,,,,,
FL,2020-10-10,27079,,,,,
GA,2020-10-10,4862,,,,,
HI,2020-10-10,3496,,,,,
ID,2020-10-10,30,,,,,
IL,2020-10-10,7901,,,,,
IN,2020-10-10,11269,,,,,
IA,2020-10-10,858,,,,,
KS,2020-10-10,8371,,,,,
KY,2020-10-10,3218,,,,,
LA,2020-10-10,6783,,,,,
ME,2020-10-10,914,,,,,
MD,2020-10-10,3467,,,,,
MA,2020-10-10,11478,,,,,
MI,2020-10-10,14202,,,,,
MN,2020-10-10,0,,,,,
MS,2020-10-10,1726,,,,,
MO,2020-10-10,717,,,,,
MT,2020-10-10,1229,,,,,
NE,2020-10-10,1810,,,,,
NV,2020-10-10,8497,,,,,
NH,2020-10-10,298,,,,,
NJ,2020-10-10,10484,,,,,
NM,2020-10-10,973,,,,,
NY,2020-10-10,28859,,,,,
NC,2020-10-10,8093,,,,,
ND,2020-10-10,804,,,,,
OH,2020-10-10,27953,,,,,
OK,2020-10-10,870,,,,,
OR,2020-10-10,3481,,,,,
PA,2020-10-10,17831,,,,,
PR,2020-10-10,11521,,,,,
RI,2020-10-10,6149,,,,,
SC,2020-10-10,3438,,,,,
SD,2020-10-10,52,,,,,
TN,2020-10-10,3953,,,,,
TX,2020-10-10,5972,,,,,
UT,2020-10-10,711,,,,,
VT,2020-10-10,38,,,,,
VI,2020-10-10,52,,,,,
VA,2020-10-10,2721,,,,,
WA,2020-10-10,3575,,,,,
WV,2020-10-10,4452,,,,,
WI,2020-10-10,2852,,,,,
WY,2020-10-10,152,,,,,
AL,2020-10-17,4932,,,,,
AK,2020-10-17,256,,,,,
AZ,2020-10-17,33226,,,,,
AR,2020-10-17,3005,,,,,
CA,2020-10-17,25168,,,,,
CO,2020-10-17,2973,,,,,
CT,2020-10-17,357,,,,,
DE,2020-10-17,113,,,,,
DC,2020-10-17,193,,,,,
FL,2020-10-17,49641,,,,,
GA,2020-10-17,3549,,,,,
HI,2020-10-17,3138,,,,,
ID,2020-10-17,18,,,,,
IL,2020-10-17,8187,,,,,
IN,2020-10-17,12876,,,,,
IA,2020-10-17,891,,,,,
KS,2020-10-17,7502,,,,,
KY,2020-10-17,3412,,,,,
LA,2020-10-17,5436,,,,,
ME,2020-10-17,517,,,,,
MD,2020-10-17,3223,,,,,
MA,2020-10-17,11614,,,,,
MI,2020-10-17,11665,,,,,
MN,2020-10-17,6,,,,,
MS,2020-10-17,1048,,,,,
MO,2020-10-17,496,,,,,
MT,2020-10-17,1109,,,,,
NE,2020-10-17,1474,,,,,
NV,2020-10-17,12537,,,,,
NH,2020-10-17,277,,,,,
NJ,2020-10-17,3299,,,,,
NM,2020-10-17,1144,,,,,
NY,2020-10-17,25397,,,,,
NC,2020-10-17,7700,,,,,
ND,2020-10-17,809,,,,,
OH,2020-10-17,28845,,,,,
OK,2020-10-17,850,,,,,
OR,2020-10-17,2310,,,,,
PA,2020-10-17,20499,,,,,
PR,2020-10-17,12443,,,,,
RI,2020-10-17,5831,,,,,
SC,2020-10-17,2881,,,,,
SD,2020-10-17,24,,,,,
TN,2020-10-17,3120,,,,,
TX,2020-10-17,5250,,,,,
UT,2020-10-17,701,,,,,
VT,2020-10-17,79,,,,,
VI,2020-10-17,55,,,,,
VA,2020-10-17,4085,,,,,
WA,2020-10-17,3685,,,,,
WV,2020-10-17,4821,,,,,
WI,2020-10-17,2254,,,,,
WY,2020-10-17,519,,,,,
AL,2020-10-24,5948,,,,,
AK,2020-10-24,273,,,,,
AZ,2020-10-24,12551,,,,,
AR,2020-10-24,2841,,,,,
CA,2020-10-24,25889,,,,,
CO,2020-10-24,1081,,,,,
CT,2020-10-24,400,,,,,
DE,2020-10-24,117,,,,,
DC,2020-10-24,194,,,,,
FL,2020-10-24,37201,,,,,
GA,2020-10-24,4240,,,,,
HI,2020-10-24,2362,,,,,
ID,2020-10-24,27,,,,,
IL,2020-10-24,8704,,,,,
IN,2020-10-24,10464,,,,,
IA,2020-10-24,854,,,,,
KS,2020-10-24,5826,,,,,
KY,2020-10-24,3485,,,,,
LA,2020-10-24,5742,,,,,
ME,2020-10-24,728,,,,,
MD,2020-10-24,3097,,,,,
MA,2020-10-24,12162,,,,,
MI,2020-10-24,11559,,,,,
MN,2020-10-24,3,,,,,
MS,2020-10-24,861,,,,,
MO,2020-10-24,189,,,,,
MT,2020-10-24,1062,,,,,
NE,2020-10-24,1044,,,,,
NV,2020-10-24,57783,,,,,
NH,2020-10-24,309,,,,,
NJ,2020-10-24,3079,,,,,
NM,2020-10-24,1201,,,,,
NY,2020-10-24,24008,,,,,
NC,2020-10-24,8688,,,,,
ND,2020-10-24,685,,,,,
OH,2020-10-24,39501,,,,,
OK,2020-10-24,886,,,,,
OR,2020-10-24,3138,,,,,
PA,2020-10-24,17752,,,,,
PR,2020-10-24,11744,,,,,
