ind,year,profit,profit_ml,year_month,month
19,2020,13895913,1818502.013,2020.05,5
19,2020,13895913,1057632.715,2020.06,6
19,2020,13895913,998301.7941,2020.07,7
19,2020,13895913,768671.8789,2020.08,8
19,2020,13895913,890194.3784,2020.09,9
19,2020,13895913,997354.2635,2020.1,10
19,2020,13895913,2077225.682,2020.11,11
19,2020,13895913,902001.3419,2020.12,12
19,2021,20423003,841414.9581,2021.01,1
19,2021,20423003,948706.0123,2021.02,2
19,2021,20423003,1087016.682,2021.03,3
19,2021,20423003,4680598.469,2021.04,4
19,2021,20423003,1458195.6,2021.05,5
19,2021,20423003,1628152.798,2021.06,6
19,2021,20423003,1041471.488,2021.07,7
19,2021,20423003,1428361.412,2021.08,8
19,2021,20423003,1792282.297,2021.09,9
19,2021,20423003,1762958.464,2021.1,10
19,2021,20423003,1617641.515,2021.11,11
19,2021,20423003,2136201.933,2021.12,12
19,2022,55015609,3899114.273,2022.01,1
19,2022,55015609,3948853.784,2022.02,2
19,2022,55015609,4725217.425,2022.03,3
19,2022,55015609,5498868.361,2022.04,4
19,2022,55015609,6144317.066,2022.05,5
19,2022,55015609,5104599.551,2022.06,6
19,2022,55015609,3652925.298,2022.07,7
19,2022,55015609,3955532.256,2022.08,8
19,2022,55015609,5489214.847,2022.09,9
19,2022,55015609,5410385.269,2022.1,10
19,2022,55015609,3601179.746,2022.11,11
19,2022,55015609,3585403.173,2022.12,12
19,2023,43859733,2384692.449,2023.01,1
19,2023,43859733,3350534.136,2023.02,2
19,2023,43859733,6165916.879,2023.03,3
19,2023,43859733,4521565.695,2023.04,4
19,2023,43859733,4636547,2023.05,5
19,2023,43859733,4713396.618,2023.06,6
19,2023,43859733,3436760.72,2023.07,7
19,2023,43859733,1823524.919,2023.08,8
19,2023,43859733,3444560.97,2023.09,9
19,2023,43859733,3883454.925,2023.1,10
19,2023,43859733,2938563.297,2023.11,11
19,2023,43859733,2560212.288,2023.12,12
20,2014,41529207,3311389.942,2014.01,1
20,2014,41529207,3304220.138,2014.02,2
20,2014,41529207,3250184.842,2014.03,3
20,2014,41529207,3719236.121,2014.04,4
20,2014,41529207,3326099.302,2014.05,5
20,2014,41529207,3386130.475,2014.06,6
20,2014,41529207,3301282.845,2014.07,7
20,2014,41529207,3258440.389,2014.08,8
20,2014,41529207,3680507.98,2014.09,9
20,2014,41529207,3724877.716,2014.1,10
20,2014,41529207,3579124.502,2014.11,11
20,2014,41529207,3687711.819,2014.12,12
20,2015,41707758,3444454.44,2015.01,1
20,2015,41707758,3483197.445,2015.02,2
20,2015,41707758,3483518.136,2015.03,3
20,2015,41707758,3456065.813,2015.04,4
20,2015,41707758,3386918.698,2015.05,5
20,2015,41707758,3487698.926,2015.06,6
20,2015,41707758,3517871.218,2015.07,7
20,2015,41707758,3469241.486,2015.08,8
20,2015,41707758,3500584.051,2015.09,9
20,2015,41707758,3526312.35,2015.1,10
20,2015,41707758,3530004.025,2015.11,11
20,2015,41707758,3421890.167,2015.12,12
20,2016,43799671,3567187.563,2016.01,1
20,2016,43799671,3437480.647,2016.02,2
20,2016,43799671,4593402.313,2016.03,3
20,2016,43799671,3250080.017,2016.04,4
20,2016,43799671,3170965.808,2016.05,5
20,2016,43799671,3166790.378,2016.06,6
20,2016,43799671,3171627.611,2016.07,7
20,2016,43799671,3004364.011,2016.08,8
20,2016,43799671,5709296.629,2016.09,9
20,2016,43799671,3604577.164,2016.1,10
20,2016,43799671,3607032.82,2016.11,11
20,2016,43799671,3516866.691,2016.12,12
20,2017,46873604,3477305.687,2017.01,1
20,2017,46873604,3129541.103,2017.02,2
20,2017,46873604,3497062.292,2017.03,3
20,2017,46873604,4012839.916,2017.04,4
20,2017,46873604,3431165.732,2017.05,5
20,2017,46873604,5676491.279,2017.06,6
20,2017,46873604,5829625.486,2017.07,7
20,2017,46873604,3414355.977,2017.08,8
20,2017,46873604,3513707.907,2017.09,9
20,2017,46873604,3590429.722,2017.1,10
20,2017,46873604,3666094.052,2017.11,11
20,2017,46873604,3634985.545,2017.12,12
20,2018,50157571,4785637.952,2018.01,1
20,2018,50157571,3620169.953,2018.02,2
20,2018,50157571,5069728.113,2018.03,3
20,2018,50157571,3702686.945,2018.04,4
20,2018,50157571,3360724.012,2018.05,5
20,2018,50157571,3872122.402,2018.06,6
20,2018,50157571,3957981.793,2018.07,7
20,2018,50157571,3600211.596,2018.08,8
20,2018,50157571,3861091.436,2018.09,9
20,2018,50157571,4859889.38,2018.1,10
20,2018,50157571,4341011.324,2018.11,11
20,2018,50157571,5126318.71,2018.12,12
20,2019,47673880,4079436.867,2019.01,1
20,2019,47673880,3852756.553,2019.02,2
20,2019,47673880,4038030.716,2019.03,3
20,2019,47673880,3766347.16,2019.04,4
20,2019,47673880,4009991.735,2019.05,5
20,2019,47673880,6032078.313,2019.06,6
20,2019,47673880,3582951.995,2019.07,7
20,2019,47673880,3506847.253,2019.08,8
20,2019,47673880,3683411.959,2019.09,9
20,2019,47673880,3814812.518,2019.1,10
20,2019,47673880,3764905.411,2019.11,11
20,2019,47673880,3542307.744,2019.12,12
20,2020,46473768,5988948.927,2020.01,1
20,2020,46473768,3012191.026,2020.02,2
20,2020,46473768,3099760.348,2020.03,3
20,2020,46473768,3339434.287,2020.04,4
20,2020,46473768,3058582.133,2020.05,5
20,2020,46473768,3178624.779,2020.06,6
20,2020,46473768,2928991.116,2020.07,7
20,2020,46473768,4830694.784,2020.08,8
20,2020,46473768,4421683.038,2020.09,9
20,2020,46473768,3832826.331,2020.1,10
20,2020,46473768,4303579.083,2020.11,11
20,2020,46473768,4478452.147,2020.12,12
20,2021,57695110,6064650.512,2021.01,1
20,2021,57695110,3766786.724,2021.02,2
20,2021,57695110,3877266.864,2021.03,3
20,2021,57695110,4811988.173,2021.04,4
20,2021,57695110,4904046.144,2021.05,5
20,2021,57695110,4497278.416,2021.06,6
20,2021,57695110,6217303.989,2021.07,7
20,2021,57695110,5185025.484,2021.08,8
20,2021,57695110,4286254.829,2021.09,9
20,2021,57695110,5022609.41,2021.1,10
20,2021,57695110,4903081.963,2021.11,11
20,2021,57695110,4158821.359,2021.12,12
20,2022,58581494,5025720.387,2022.01,1
20,2022,58581494,5189267.306,2022.02,2
20,2022,58581494,5325249.206,2022.03,3
20,2022,58581494,9710864.498,2022.04,4
20,2022,58581494,5032939.537,2022.05,5
20,2022,58581494,4756085.571,2022.06,6
20,2022,58581494,4057662.489,2022.07,7
20,2022,58581494,3884313.85,2022.08,8
20,2022,58581494,3956550.742,2022.09,9
20,2022,58581494,3913791.464,2022.1,10
20,2022,58581494,3891896.576,2022.11,11
20,2022,58581494,3837154.992,2022.12,12
20,2023,57095713,4505376.806,2023.01,1
20,2023,57095713,4232051.232,2023.02,2
20,2023,57095713,4913402.388,2023.03,3
20,2023,57095713,5229943.538,2023.04,4
20,2023,57095713,4615388.094,2023.05,5
20,2023,57095713,4545396.805,2023.06,6
20,2023,57095713,4522262.483,2023.07,7
20,2023,57095713,4521288.325,2023.08,8
20,2023,57095713,4497290.024,2023.09,9
20,2023,57095713,5360100.315,2023.1,10
20,2023,57095713,4748386.944,2023.11,11
20,2023,57095713,5404825.622,2023.12,12
21,2014,8630228,719185.6667,2014.01,1
21,2014,8630228,719185.6667,2014.02,2
21,2014,8630228,719185.6667,2014.03,3
21,2014,8630228,719185.6667,2014.04,4
21,2014,8630228,719185.6667,2014.05,5
21,2014,8630228,719185.6667,2014.06,6
21,2014,8630228,719185.6667,2014.07,7
21,2014,8630228,719185.6667,2014.08,8
21,2014,8630228,719185.6667,2014.09,9
21,2014,8630228,719185.6667,2014.1,10
21,2014,8630228,719185.6667,2014.11,11
21,2014,8630228,719185.6667,2014.12,12
21,2015,9637485,803123.75,2015.01,1
21,2015,9637485,803123.75,2015.02,2
21,2015,9637485,803123.75,2015.03,3
21,2015,9637485,803123.75,2015.04,4
21,2015,9637485,803123.75,2015.05,5
21,2015,9637485,803123.75,2015.06,6
21,2015,9637485,803123.75,2015.07,7
21,2015,9637485,803123.75,2015.08,8
21,2015,9637485,803123.75,2015.09,9
21,2015,9637485,803123.75,2015.1,10
21,2015,9637485,803123.75,2015.11,11
21,2015,9637485,803123.75,2015.12,12
21,2016,10595915,882992.9167,2016.01,1
21,2016,10595915,882992.9167,2016.02,2
21,2016,10595915,882992.9167,2016.03,3
21,2016,10595915,882992.9167,2016.04,4
21,2016,10595915,882992.9167,2016.05,5
21,2016,10595915,882992.9167,2016.06,6
21,2016,10595915,882992.9167,2016.07,7
21,2016,10595915,882992.9167,2016.08,8
21,2016,10595915,882992.9167,2016.09,9
21,2016,10595915,882992.9167,2016.1,10
21,2016,10595915,882992.9167,2016.11,11
21,2016,10595915,882992.9167,2016.12,12
21,2017,11457782,954815.1667,2017.01,1
21,2017,11457782,954815.1667,2017.02,2
21,2017,11457782,954815.1667,2017.03,3
21,2017,11457782,954815.1667,2017.04,4
21,2017,11457782,954815.1667,2017.05,5
21,2017,11457782,954815.1667,2017.06,6
21,2017,11457782,954815.1667,2017.07,7
21,2017,11457782,954815.1667,2017.08,8
21,2017,11457782,954815.1667,2017.09,9
21,2017,11457782,954815.1667,2017.1,10
21,2017,11457782,954815.1667,2017.11,11
21,2017,11457782,954815.1667,2017.12,12
21,2018,12352477,1029373.083,2018.01,1
21,2018,12352477,1029373.083,2018.02,2
21,2018,12352477,1029373.083,2018.03,3
21,2018,12352477,1029373.083,2018.04,4
21,2018,12352477,1029373.083,2018.05,5
21,2018,12352477,1029373.083,2018.06,6
21,2018,12352477,1029373.083,2018.07,7
21,2018,12352477,1029373.083,2018.08,8
21,2018,12352477,1029373.083,2018.09,9
21,2018,12352477,1029373.083,2018.1,10
21,2018,12352477,1029373.083,2018.11,11
21,2018,12352477,1029373.083,2018.12,12
21,2019,13627076,1135589.667,2019.01,1
21,2019,13627076,1135589.667,2019.02,2
21,2019,13627076,1135589.667,2019.03,3
21,2019,13627076,1135589.667,2019.04,4
21,2019,13627076,1135589.667,2019.05,5
21,2019,13627076,1135589.667,2019.06,6
21,2019,13627076,1135589.667,2019.07,7
21,2019,13627076,1135589.667,2019.08,8
21,2019,13627076,1135589.667,2019.09,9
21,2019,13627076,1135589.667,2019.1,10
21,2019,13627076,1135589.667,2019.11,11
21,2019,13627076,1135589.667,2019.12,12
21,2020,15887251,1323937.583,2020.01,1
21,2020,15887251,1323937.583,2020.02,2
21,2020,15887251,1323937.583,2020.03,3
21,2020,15887251,1323937.583,2020.04,4
21,2020,15887251,1323937.583,2020.05,5
21,2020,15887251,1323937.583,2020.06,6
21,2020,15887251,1323937.583,2020.07,7
21,2020,15887251,1323937.583,2020.08,8
21,2020,15887251,1323937.583,2020.09,9
21,2020,15887251,1323937.583,2020.1,10
21,2020,15887251,1323937.583,2020.11,11
21,2020,15887251,1323937.583,2020.12,12
21,2021,18087661,1507305.083,2021.01,1
21,2021,18087661,1507305.083,2021.02,2
21,2021,18087661,1507305.083,2021.03,3
21,2021,18087661,1507305.083,2021.04,4
21,2021,18087661,1507305.083,2021.05,5
21,2021,18087661,1507305.083,2021.06,6
21,2021,18087661,1507305.083,2021.07,7
21,2021,18087661,1507305.083,2021.08,8
21,2021,18087661,1507305.083,2021.09,9
21,2021,18087661,1507305.083,2021.1,10
21,2021,18087661,1507305.083,2021.11,11
21,2021,18087661,1507305.083,2021.12,12
21,2022,20098669,1674889.083,2022.01,1
21,2022,20098669,1674889.083,2022.02,2
21,2022,20098669,1674889.083,2022.03,3
21,2022,20098669,1674889.083,2022.04,4
21,2022,20098669,1674889.083,2022.05,5
21,2022,20098669,1674889.083,2022.06,6
21,2022,20098669,1674889.083,2022.07,7
21,2022,20098669,1674889.083,2022.08,8
21,2022,20098669,1674889.083,2022.09,9
21,2022,20098669,1674889.083,2022.1,10
21,2022,20098669,1674889.083,2022.11,11
21,2022,20098669,1674889.083,2022.12,12
21,2023,24295550,2024629.167,2023.01,1
21,2023,24295550,2024629.167,2023.02,2
21,2023,24295550,2024629.167,2023.03,3
21,2023,24295550,2024629.167,2023.04,4
21,2023,24295550,2024629.167,2023.05,5
21,2023,24295550,2024629.167,2023.06,6
21,2023,24295550,2024629.167,2023.07,7
21,2023,24295550,2024629.167,2023.08,8
21,2023,24295550,2024629.167,2023.09,9
21,2023,24295550,2024629.167,2023.1,10
21,2023,24295550,2024629.167,2023.11,11
21,2023,24295550,2024629.167,2023.12,12
22,2014,22603392,1632513.92,2014.01,1
22,2014,22603392,1686326.802,2014.02,2
22,2014,22603392,1704185.164,2014.03,3
22,2014,22603392,1670269.566,2014.04,4
22,2014,22603392,1861818.452,2014.05,5
22,2014,22603392,1857837.278,2014.06,6
22,2014,22603392,2087710.525,2014.07,7
22,2014,22603392,2194473.869,2014.08,8
22,2014,22603392,1947248.494,2014.09,9
22,2014,22603392,1948414.217,2014.1,10
22,2014,22603392,1981120.474,2014.11,11
22,2014,22603392,2031474.584,2014.12,12
22,2015,24734024,2343987.417,2015.01,1
22,2015,24734024,1759196.971,2015.02,2
22,2015,24734024,2007005.422,2015.03,3
22,2015,24734024,2339546.938,2015.04,4
22,2015,24734024,2362219.256,2015.05,5
22,2015,24734024,2042138.392,2015.06,6
22,2015,24734024,2038977.573,2015.07,7
22,2015,24734024,1894687.611,2015.08,8
22,2015,24734024,1848657.075,2015.09,9
22,2015,24734024,2016230.068,2015.1,10
22,2015,24734024,2085841.436,2015.11,11
22,2015,24734024,1995538.606,2015.12,12
22,2016,25522150,2206751.621,2016.01,1
22,2016,25522150,2011973.741,2016.02,2
22,2016,25522150,2081767.791,2016.03,3
22,2016,25522150,2183166.907,2016.04,4
22,2016,25522150,2164823.24,2016.05,5
22,2016,25522150,2208012.918,2016.06,6
22,2016,25522150,2108637.62,2016.07,7
22,2016,25522150,2212524.341,2016.08,8
22,2016,25522150,2209953.638,2016.09,9
22,2016,25522150,2174732.018,2016.1,10
22,2016,25522150,1859231.489,2016.11,11
22,2016,25522150,2100572.583,2016.12,12
22,2017,25610383,2022956.838,2017.01,1
22,2017,25610383,2097352.807,2017.02,2
22,2017,25610383,2036000.762,2017.03,3
22,2017,25610383,2140113.063,2017.04,4
22,2017,25610383,2038709.151,2017.05,5
22,2017,25610383,2396799.389,2017.06,6
22,2017,25610383,2075282.32,2017.07,7
22,2017,25610383,2041759.093,2017.08,8
22,2017,25610383,2043112.715,2017.09,9
22,2017,25610383,2373571.626,2017.1,10
22,2017,25610383,2197614.708,2017.11,11
22,2017,25610383,2147109.765,2017.12,12
22,2018,25978553,1770840.757,2018.01,1
22,2018,25978553,2270859.139,2018.02,2
22,2018,25978553,3922218.594,2018.03,3
22,2018,25978553,1691601.926,2018.04,4
22,2018,25978553,1693814.069,2018.05,5
22,2018,25978553,1707736.115,2018.06,6
22,2018,25978553,3836710.507,2018.07,7
22,2018,25978553,1753131.027,2018.08,8
22,2018,25978553,2228858.993,2018.09,9
22,2018,25978553,1746176.972,2018.1,10
22,2018,25978553,1729734.256,2018.11,11
22,2018,25978553,1626872.774,2018.12,12
22,2019,25977661,1592252.124,2019.01,1
22,2019,25977661,2465162.47,2019.02,2
22,2019,25977661,2776709.227,2019.03,3
22,2019,25977661,1464863.236,2019.04,4
22,2019,25977661,2217717.093,2019.05,5
22,2019,25977661,2128287.549,2019.06,6
22,2019,25977661,1487429.268,2019.07,7
22,2019,25977661,1834813.978,2019.08,8
22,2019,25977661,2222859.293,2019.09,9
22,2019,25977661,3021621.052,2019.1,10
22,2019,25977661,1447137.566,2019.11,11
22,2019,25977661,3318808.241,2019.12,12
22,2020,25766741,4594326.085,2020.01,1
22,2020,25766741,1377919.861,2020.02,2
22,2020,25766741,2658337.391,2020.03,3
22,2020,25766741,1297600.928,2020.04,4
22,2020,25766741,1249461.114,2020.05,5
22,2020,25766741,1338813.533,2020.06,6
22,2020,25766741,3073448.881,2020.07,7
22,2020,25766741,1577910.841,2020.08,8
22,2020,25766741,2192642.794,2020.09,9
22,2020,25766741,2040712.822,2020.1,10
22,2020,25766741,2201004.745,2020.11,11
22,2020,25766741,2164562.868,2020.12,12
22,2021,27238811,3861210.452,2021.01,1
22,2021,27238811,2581777.864,2021.02,2
22,2021,27238811,2576906.982,2021.03,3
22,2021,27238811,1804232.619,2021.04,4
22,2021,27238811,2618292.127,2021.05,5
22,2021,27238811,2175072.518,2021.06,6
22,2021,27238811,1981519.448,2021.07,7
22,2021,27238811,1870725.708,2021.08,8
22,2021,27238811,1622195.153,2021.09,9
22,2021,27238811,1886875.256,2021.1,10
22,2021,27238811,1961994.722,2021.11,11
22,2021,27238811,2298008.658,2021.12,12
22,2022,29990284,2888046.204,2022.01,1
22,2022,29990284,2685475.857,2022.02,2
22,2022,29990284,2793811.168,2022.03,3
22,2022,29990284,2812980.964,2022.04,4
22,2022,29990284,2801023.303,2022.05,5
22,2022,29990284,2628723.278,2022.06,6
22,2022,29990284,2581664.191,2022.07,7
22,2022,29990284,2164814.308,2022.08,8
22,2022,29990284,2114971.319,2022.09,9
22,2022,29990284,1984527.911,2022.1,10
22,2022,29990284,2771375.723,2022.11,11
22,2022,29990284,1762871.448,2022.12,12
22,2023,29259115,2270404.06,2023.01,1
22,2023,29259115,2953775.099,2023.02,2
22,2023,29259115,2501243.245,2023.03,3
22,2023,29259115,2271543.315,2023.04,4
22,2023,29259115,2401036.165,2023.05,5
22,2023,29259115,3103380.171,2023.06,6
22,2023,29259115,2274092.576,2023.07,7
22,2023,29259115,2203716.259,2023.08,8
22,2023,29259115,1982624.828,2023.09,9
22,2023,29259115,2207709.536,2023.1,10
22,2023,29259115,2039860.262,2023.11,11
22,2023,29259115,3049732.538,2023.12,12
23,2014,14349377,1304369.972,2014.01,1
23,2014,14349377,1023688.541,2014.02,2
23,2014,14349377,957428.3001,2014.03,3
23,2014,14349377,1182118.63,2014.04,4
23,2014,14349377,1163263.452,2014.05,5
23,2014,14349377,1282675.126,2014.06,6
23,2014,14349377,1932812.548,2014.07,7
23,2014,14349377,977532.3079,2014.08,8
23,2014,14349377,1230289.925,2014.09,9
23,2014,14349377,1034794.69,2014.1,10
23,2014,14349377,1300408.164,2014.11,11
23,2014,14349377,959996.2,2014.12,12
23,2015,15193210,2837222.086,2015.01,1
23,2015,15193210,1401745.185,2015.02,2
23,2015,15193210,2513163.157,2015.03,3
23,2015,15193210,1991375.664,2015.04,4
23,2015,15193210,730974.8898,2015.05,5
23,2015,15193210,714184.2521,2015.06,6
23,2015,15193210,749838.6966,2015.07,7
23,2015,15193210,676896.8665,2015.08,8
23,2015,15193210,1012584.48,2015.09,9
23,2015,15193210,829159.3039,2015.1,10
23,2015,15193210,626990.4246,2015.11,11
23,2015,15193210,1109075.448,2015.12,12
23,2016,15816646,1264364.395,2016.01,1
23,2016,15816646,1878119.098,2016.02,2
23,2016,15816646,1423783.848,2016.03,3
23,2016,15816646,1349648.458,2016.04,4
23,2016,15816646,1310097.689,2016.05,5
23,2016,15816646,1157221.597,2016.06,6
23,2016,15816646,1435761.077,2016.07,7
23,2016,15816646,1074123.407,2016.08,8
23,2016,15816646,1158892.378,2016.09,9
23,2016,15816646,1431358.456,2016.1,10
23,2016,15816646,1163173.032,2016.11,11
23,2016,15816646,1170102.447,2016.12,12
23,2017,15972709,1180576.33,2017.01,1
23,2017,15972709,1176831.808,2017.02,2
23,2017,15972709,1314244.772,2017.03,3
23,2017,15972709,1242214.037,2017.04,4
23,2017,15972709,1232137.802,2017.05,5
23,2017,15972709,1435889.208,2017.06,6
23,2017,15972709,1410349.459,2017.07,7
23,2017,15972709,1268917.426,2017.08,8
23,2017,15972709,1417701.647,2017.09,9
23,2017,15972709,1138365.274,2017.1,10
23,2017,15972709,1396761.24,2017.11,11
23,2017,15972709,1758719.045,2017.12,12
23,2018,15619373,1306983.342,2018.01,1
23,2018,15619373,1339603.853,2018.02,2
23,2018,15619373,1375819.138,2018.03,3
23,2018,15619373,1332312.594,2018.04,4
23,2018,15619373,1213777.561,2018.05,5
23,2018,15619373,1158000.722,2018.06,6
23,2018,15619373,1152754.377,2018.07,7
23,2018,15619373,1319878.213,2018.08,8
23,2018,15619373,1333389.281,2018.09,9
23,2018,15619373,1293786.017,2018.1,10
23,2018,15619373,1406021.758,2018.11,11
23,2018,15619373,1387046.494,2018.12,12
23,2019,14959445,1134838.673,2019.01,1
23,2019,14959445,1256666.813,2019.02,2
23,2019,14959445,1122711.531,2019.03,3
23,2019,14959445,1425463.969,2019.04,4
23,2019,14959445,1472694.351,2019.05,5
23,2019,14959445,1570802.754,2019.06,6
23,2019,14959445,1270655.167,2019.07,7
23,2019,14959445,1258844.674,2019.08,8
23,2019,14959445,941580.7046,2019.09,9
23,2019,14959445,1560951.221,2019.1,10
23,2019,14959445,863712.5329,2019.11,11
23,2019,14959445,1080522.552,2019.12,12
23,2020,14527223,702753.4827,2020.01,1
23,2020,14527223,678484.914,2020.02,2
23,2020,14527223,1652885.126,2020.03,3
23,2020,14527223,2071786.781,2020.04,4
23,2020,14527223,624823.3857,2020.05,5
23,2020,14527223,552683.2243,2020.06,6
23,2020,14527223,595007.2223,2020.07,7
23,2020,14527223,604561.8852,2020.08,8
23,2020,14527223,2027716.662,2020.09,9
23,2020,14527223,1159701.044,2020.1,10
23,2020,14527223,1786097.102,2020.11,11
23,2020,14527223,2070722.603,2020.12,12
23,2021,15727523,3751937.358,2021.01,1
23,2021,15727523,1218293.982,2021.02,2
23,2021,15727523,1286825.873,2021.03,3
23,2021,15727523,1348401.773,2021.04,4
23,2021,15727523,891736.4718,2021.05,5
23,2021,15727523,785334.4974,2021.06,6
23,2021,15727523,1243004.024,2021.07,7
23,2021,15727523,1065973.238,2021.08,8
23,2021,15727523,1010692.32,2021.09,9
23,2021,15727523,917183.2778,2021.1,10
23,2021,15727523,1037819.886,2021.11,11
23,2021,15727523,1170320.007,2021.12,12
23,2022,16877519,1726460.721,2022.01,1
23,2022,16877519,1675267.103,2022.02,2
23,2022,16877519,1526306.581,2022.03,3
23,2022,16877519,1505628.441,2022.04,4
23,2022,16877519,1391820.959,2022.05,5
23,2022,16877519,788309.2298,2022.06,6
23,2022,16877519,2926137.267,2022.07,7
23,2022,16877519,1608496.662,2022.08,8
23,2022,16877519,1063329.235,2022.09,9
23,2022,16877519,1077081.087,2022.1,10
23,2022,16877519,907869.023,2022.11,11
23,2022,16877519,680812.1251,2022.12,12
23,2023,17638304,898359.5107,2023.01,1
23,2023,17638304,1301767.901,2023.02,2
23,2023,17638304,1338465.183,2023.03,3
23,2023,17638304,1119122.812,2023.04,4
23,2023,17638304,1554966.873,2023.05,5
23,2023,17638304,2046318.915,2023.06,6
23,2023,17638304,2628666.407,2023.07,7
23,2023,17638304,1888448.428,2023.08,8
23,2023,17638304,894398.9729,2023.09,9
23,2023,17638304,918295.5209,2023.1,10
23,2023,17638304,1174691.113,2023.11,11
23,2023,17638304,1874804.072,2023.12,12
24,2014,26780111,2385645.672,2014.01,1
24,2014,26780111,2367717.738,2014.02,2
24,2014,26780111,2365310.44,2014.03,3
24,2014,26780111,2189437.434,2014.04,4
24,2014,26780111,2231570.234,2014.05,5
24,2014,26780111,2183279.621,2014.06,6
24,2014,26780111,2251351.777,2014.07,7
24,2014,26780111,2171044.003,2014.08,8
24,2014,26780111,2123801.109,2014.09,9
24,2014,26780111,2243197.292,2014.1,10
24,2014,26780111,2114815.194,2014.11,11
24,2014,26780111,2152943.279,2014.12,12
24,2015,24988244,2221259.588,2015.01,1
24,2015,24988244,2113455.515,2015.02,2
24,2015,24988244,2641205.103,2015.03,3
24,2015,24988244,2174831.159,2015.04,4
24,2015,24988244,2034046.216,2015.05,5
24,2015,24988244,1979864.262,2015.06,6
24,2015,24988244,2118733.445,2015.07,7
24,2015,24988244,1949084.562,2015.08,8
24,2015,24988244,1929466.54,2015.09,9
24,2015,24988244,1985300.628,2015.1,10
24,2015,24988244,1892303.578,2015.11,11
24,2015,24988244,1948695.638,2015.12,12
24,2016,25734436,2768459.205,2016.01,1
24,2016,25734436,1988361.083,2016.02,2
24,2016,25734436,2071582.964,2016.03,3
24,2016,25734436,2096891.03,2016.04,4
24,2016,25734436,2081928.873,2016.05,5
24,2016,25734436,2226091.321,2016.06,6
24,2016,25734436,2073122.991,2016.07,7
24,2016,25734436,2019022.432,2016.08,8
24,2016,25734436,2226867.087,2016.09,9
24,2016,25734436,2073740.766,2016.1,10
24,2016,25734436,2086538.985,2016.11,11
24,2016,25734436,2021828.495,2016.12,12
24,2017,30045809,2395670.895,2017.01,1
24,2017,30045809,2581206.123,2017.02,2
24,2017,30045809,2572043.585,2017.03,3
24,2017,30045809,2449935.145,2017.04,4
24,2017,30045809,2421227.055,2017.05,5
24,2017,30045809,2424767.156,2017.06,6
24,2017,30045809,2593303.672,2017.07,7
24,2017,30045809,2410949.701,2017.08,8
24,2017,30045809,2381776.88,2017.09,9
24,2017,30045809,2595540.692,2017.1,10
24,2017,30045809,2604184.997,2017.11,11
24,2017,30045809,2615206.457,2017.12,12
24,2018,31312760,2302615.622,2018.01,1
24,2018,31312760,2472522.066,2018.02,2
24,2018,31312760,4894962.464,2018.03,3
24,2018,31312760,2511817.188,2018.04,4
24,2018,31312760,2284594.966,2018.05,5
24,2018,31312760,2419862.92,2018.06,6
24,2018,31312760,2330559.152,2018.07,7
24,2018,31312760,2466860.384,2018.08,8
24,2018,31312760,2333869.421,2018.09,9
24,2018,31312760,2447893.937,2018.1,10
24,2018,31312760,2423530.601,2018.11,11
24,2018,31312760,2423670.58,2018.12,12
24,2019,30871325,1885559.273,2019.01,1
24,2019,30871325,1837168.883,2019.02,2
24,2019,30871325,1779197.685,2019.03,3
24,2019,30871325,1875186.659,2019.04,4
24,2019,30871325,1910394.757,2019.05,5
24,2019,30871325,1860647.772,2019.06,6
24,2019,30871325,1846312.902,2019.07,7
24,2019,30871325,3678229.063,2019.08,8
24,2019,30871325,3690358.373,2019.09,9
24,2019,30871325,3609294.817,2019.1,10
24,2019,30871325,3483838.548,2019.11,11
24,2019,30871325,3415135.001,2019.12,12
24,2020,30446266,2387655.333,2020.01,1
24,2020,30446266,2225871.363,2020.02,2
24,2020,30446266,2571141.766,2020.03,3
24,2020,30446266,1936245.391,2020.04,4
24,2020,30446266,1646179.232,2020.05,5
24,2020,30446266,1755389.083,2020.06,6
24,2020,30446266,1818804.112,2020.07,7
24,2020,30446266,1935837.755,2020.08,8
24,2020,30446266,3479600.498,2020.09,9
24,2020,30446266,5347202.937,2020.1,10
24,2020,30446266,2910090.752,2020.11,11
24,2020,30446266,2432249.139,2020.12,12
24,2021,42329904,4586640.689,2021.01,1
24,2021,42329904,3080764.975,2021.02,2
24,2021,42329904,4685877.011,2021.03,3
24,2021,42329904,3014598.071,2021.04,4
24,2021,42329904,3225543.455,2021.05,5
24,2021,42329904,3202709.142,2021.06,6
24,2021,42329904,2833193.29,2021.07,7
24,2021,42329904,2614992.377,2021.08,8
24,2021,42329904,2708764.226,2021.09,9
24,2021,42329904,3321923.99,2021.1,10
24,2021,42329904,3052287.524,2021.11,11
24,2021,42329904,6002608.147,2021.12,12
24,2022,43724779,2733469.784,2022.01,1
24,2022,43724779,5035173.359,2022.02,2
24,2022,43724779,4122001.629,2022.03,3
24,2022,43724779,5632279.497,2022.04,4
24,2022,43724779,5786008.154,2022.05,5
24,2022,43724779,3148589.542,2022.06,6
24,2022,43724779,6224398.997,2022.07,7
24,2022,43724779,3039139.57,2022.08,8
24,2022,43724779,2156667.247,2022.09,9
24,2022,43724779,2054966.159,2022.1,10
24,2022,43724779,1821516.452,2022.11,11
24,2022,43724779,1970572.356,2022.12,12
24,2023,40162407,2290050.617,2023.01,1
24,2023,40162407,2838612.193,2023.02,2
24,2023,40162407,5724313.526,2023.03,3
24,2023,40162407,3365319.269,2023.04,4
